id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:tree canopy symptoms,field:optional - did the tree have heat damage,field:percent canopy affected (%),field:dieback percent,field:number of additional unhealthy trees (of same species) in area (within sight),field:percent of trees (of same species) within sight that are unhealthy,"field:other factors - are there signs or symptoms of insect, diseases, or other damage?",field:optional - what 'other factors' were observed?,field:optional - tree size,field:optional - site type,field:optional - site/location description,field:optional - site/area disturbance level,field:optional - site hydrology,field:optional - access to water,field:optional - slope position,field:optional - were there any other unhealthy plant species on the site?,field:optional - timing of symptoms estimate,field:optional - estimated time spent to make this observation (# of minutes),field:optional - can we follow up with you?,field:notes
150525575,2023-03-07 14:35:12-08:00,2023-03-07,2023-03-07 22:35:12 UTC,Pacific Time (US & Canada),6555463,aubrey184,Aubrey Kettley,2023-03-07 22:38:44 UTC,2023-03-09 14:30:00 UTC,research,,https://www.inaturalist.org/observations/150525575,https://static.inaturalist.org/photos/259573356/medium.jpg,,"","",1,0,false,3,"N 15th St, Tacoma, WA, US",47.2635935108,-122.4878145476,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)","",0,"",No,Other (please describe in Notes),Very Large (would take many people to wrap arms around trunk),No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,Some individual branch death
150525983,2023-03-07 14:37:19-08:00,2023-03-07,2023-03-07 22:37:19 UTC,Pacific Time (US & Canada),6555469,sjstone,,2023-03-07 22:44:45 UTC,2023-03-07 22:57:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150525983,https://inaturalist-open-data.s3.amazonaws.com/photos/259574219/medium.jpg,,"",Right next to taller tree covering access to sunlight ,1,0,false,3,"N 16th St, Tacoma, WA, US",47.2645389782,-122.4921219467,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,No selection,1-29% of the canopy is unhealthy,"",0,"","Yes (please elaborate in Notes, add Picture if possible)",No selection,No selection,No Selection,No Selection,"Medium (moderately used trails, etc)",No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
150526009,2023-03-07 14:43:31-08:00,2023-03-07,2023-03-07 22:43:31 UTC,Pacific Time (US & Canada),6555480,mtadams01,,2023-03-07 22:45:18 UTC,2023-03-09 14:29:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150526009,https://inaturalist-open-data.s3.amazonaws.com/photos/259575337/medium.jpg,,"","",1,0,false,3,"N 8th St, Tacoma, WA, US",47.2570901178,-122.494440023,8,,,,8,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",0,0,0,No,No selection,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
150526103,2023-03-07 14:45:12-08:00,2023-03-07,2023-03-07 22:45:12 UTC,Pacific Time (US & Canada),6555469,sjstone,,2023-03-07 22:46:51 UTC,2023-03-09 14:29:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150526103,https://inaturalist-open-data.s3.amazonaws.com/photos/259574520/medium.jpg,,"",Right up against house ,1,0,false,3,"N Mason Ave, Tacoma, WA, US",47.2642328245,-122.4944127908,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)","",0,"",Not sure,No selection,No selection,No Selection,No Selection,"Medium (moderately used trails, etc)",No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
150526111,2023-03-07 14:40:36-08:00,2023-03-07,2023-03-07 22:40:36 UTC,Pacific Time (US & Canada),6555465,sam1952,Sam Dossa,2023-03-07 22:46:56 UTC,2023-03-08 02:54:31 UTC,research,,https://www.inaturalist.org/observations/150526111,https://static.inaturalist.org/photos/259576144/medium.jpg,,"","",1,0,false,3,"N 29th St, Tacoma, WA, US",47.2737192929,-122.4768027296,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,No,"Healthy, no dieback(0%)","",0,0,"Yes (please elaborate in Notes, add Picture if possible)",No selection,Large (too big to wrap arms around trunk),Suburban,No Selection,No Selection,No Selection,No selection,Top of slope,No selection,No selection,"",No Selection,"Two trunks at the top, and English ivy"
150526159,2023-03-07 14:45:20-08:00,2023-03-07,2023-03-07 22:45:20 UTC,Pacific Time (US & Canada),6555464,tallulahcassidy,,2023-03-07 22:47:31 UTC,2023-03-09 14:29:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150526159,https://inaturalist-open-data.s3.amazonaws.com/photos/259574630/medium.jpg,,"","",1,0,false,3,"N 19th St, Tacoma, WA, US",47.2660006439,-122.480872023,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,No selection,"Healthy, no dieback(0%)","",0,"",Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
150526336,2023-03-07 14:46:10-08:00,2023-03-07,2023-03-07 22:46:10 UTC,Pacific Time (US & Canada),6555463,aubrey184,Aubrey Kettley,2023-03-07 22:49:38 UTC,2023-03-08 02:53:47 UTC,research,,https://www.inaturalist.org/observations/150526336,https://static.inaturalist.org/photos/259574856/medium.jpg,,"","",1,0,false,3,"N Mason Ave, Tacoma, WA, US",47.2635666252,-122.4944684222,4,,,,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)","",0,"",Not sure,No selection,Large (too big to wrap arms around trunk),No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,2 more very large species close by (healthy) - little bit of die back on one of them
150526497,2023-03-07 14:49:33-08:00,2023-03-07,2023-03-07 22:49:33 UTC,Pacific Time (US & Canada),6555477,gzlind,,2023-03-07 22:52:00 UTC,2023-03-08 02:53:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150526497,https://inaturalist-open-data.s3.amazonaws.com/photos/259575102/medium.jpg,,"","",1,0,false,3,"N 15th St, Tacoma, WA, US",47.2637098935,-122.4737957307,6,,,,6,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)","",0,"",Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
150526666,2023-03-07 14:50:57-08:00,2023-03-07,2023-03-07 22:50:57 UTC,Pacific Time (US & Canada),6555480,mtadams01,,2023-03-07 22:54:33 UTC,2023-03-09 17:22:10 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/150526666,https://inaturalist-open-data.s3.amazonaws.com/photos/259575386/medium.jpg,,"","",2,0,true,3,"Jefferson Park, Tacoma, WA, US",47.2574830149,-122.4931357984,4,,,,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Yellowing Canopy,Not Sure,30-59% of the canopy is unhealthy,40,7-10,80,Not sure,No selection,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
150526690,2023-03-07 14:52:46-08:00,2023-03-07,2023-03-07 22:52:46 UTC,Pacific Time (US & Canada),6555477,gzlind,,2023-03-07 22:55:02 UTC,2023-03-09 14:28:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150526690,https://inaturalist-open-data.s3.amazonaws.com/photos/259575460/medium.jpg,,"","",1,0,false,3,"N Junett St, Tacoma, WA, US",47.2631723201,-122.4743475952,6,,,,6,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,No selection,30-59% of the canopy is unhealthy,"",0,"",Not sure,No selection,Medium (can wrap arms around trunk),Urban,No Selection,No Selection,No Selection,No selection,No selection,Yes (please identify other species in notes),No selection,"",No Selection,dull oregon grape growing around base
150526745,2023-03-07 14:49:50-08:00,2023-03-07,2023-03-07 22:49:50 UTC,Pacific Time (US & Canada),6555466,kdoan25,Kaia Doan,2023-03-07 22:55:37 UTC,2023-03-08 02:50:21 UTC,research,,https://www.inaturalist.org/observations/150526745,https://static.inaturalist.org/photos/259575643/medium.jpg,,"","",1,0,false,3,"N Anderson St, Tacoma, WA, US",47.2676190819,-122.4729637854,5,,,,5,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Maybe,1-29% of the canopy is unhealthy,25,0,"",Not sure,No selection,Medium (can wrap arms around trunk),Urban,Urban yard or open park grounds,Not Sure,Other,Tree may have occassional access to water in summer (watered by someone),Top of slope,No selection,No selection,"",Yes,Lightened regions on tips of needles brown/yellowing. Many cones. Possible Mycelial fanning.
150526748,2023-03-07 14:53:21-08:00,2023-03-07,2023-03-07 22:53:21 UTC,Pacific Time (US & Canada),6555464,tallulahcassidy,,2023-03-07 22:55:40 UTC,2023-03-08 02:49:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150526748,https://inaturalist-open-data.s3.amazonaws.com/photos/259579395/medium.jpg,,"","",1,0,false,3,"N Cedar St, Tacoma, WA, US",47.2667003301,-122.4751744555,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)","",0,"",No,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
150526984,2023-03-07 14:57:37-08:00,2023-03-07,2023-03-07 22:57:37 UTC,Pacific Time (US & Canada),6555477,gzlind,,2023-03-07 22:58:58 UTC,2023-03-08 02:48:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150526984,https://inaturalist-open-data.s3.amazonaws.com/photos/259576001/medium.jpg,,"","",1,0,false,3,"N 14th St, Tacoma, WA, US",47.2626092646,-122.4737888283,8,,,,8,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,No selection,1-29% of the canopy is unhealthy,"",2-3,100,Not sure,No selection,Medium (can wrap arms around trunk),No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
150527044,2023-03-07 14:57:28-08:00,2023-03-07,2023-03-07 22:57:28 UTC,Pacific Time (US & Canada),6555463,aubrey184,Aubrey Kettley,2023-03-07 23:00:12 UTC,2023-03-08 02:48:52 UTC,research,,https://www.inaturalist.org/observations/150527044,https://static.inaturalist.org/photos/259576168/medium.jpg,,"","",1,0,false,3,"N Monroe St, Tacoma, WA, US",47.2634027636,-122.4914750706,8,,,,8,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Yellowing Canopy,No selection,1-29% of the canopy is unhealthy,"",2-3,"",Not sure,No selection,Large (too big to wrap arms around trunk),Urban,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
150527098,2023-03-07 14:55:21-08:00,2023-03-07,2023-03-07 22:55:21 UTC,Pacific Time (US & Canada),6555465,sam1952,Sam Dossa,2023-03-07 23:00:54 UTC,2023-03-08 02:48:48 UTC,research,,https://www.inaturalist.org/observations/150527098,https://static.inaturalist.org/photos/259576285/medium.jpg,,"","",1,0,false,3,"N 26th St, Tacoma, WA, US",47.271061237,-122.4838077034,5,,,,5,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)","",0,"",No,Invasive plants present or growing on tree,Very Large (would take many people to wrap arms around trunk),No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,English ivy
150527192,2023-03-07 14:58:45-08:00,2023-03-07,2023-03-07 22:58:45 UTC,Pacific Time (US & Canada),6555481,leaves4lyfe,,2023-03-07 23:02:28 UTC,2023-03-09 17:21:07 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/150527192,https://inaturalist-open-data.s3.amazonaws.com/photos/259576465/medium.jpg,,"","",3,0,true,3,"N 24th St, Tacoma, WA, US",47.2692685902,-122.4798488011,4,,,,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"Cypresses, Cedars, Junipers, and Allies",Cupressoideae,"Cypresses, Cedars, Junipers, and Allies",Plantae,1150915,Healthy,Not Sure,"Healthy, no dieback(0%)",0,2-3,0,No,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
150527212,2023-03-07 14:58:34-08:00,2023-03-07,2023-03-07 22:58:34 UTC,Pacific Time (US & Canada),6555466,kdoan25,Kaia Doan,2023-03-07 23:02:41 UTC,2023-03-11 09:10:10 UTC,research,,https://www.inaturalist.org/observations/150527212,https://static.inaturalist.org/photos/259576514/medium.jpg,,"","",1,0,false,3,"N Oakes St, Tacoma, WA, US",47.2679801803,-122.471641231,5,,,,5,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)","",1,"",Not sure,No selection,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,Group of 4 WRC in residential yard all looking fairly healthy. No signs of significant dieback. Possibly pruned.
150527243,2023-03-07 15:00:12-08:00,2023-03-07,2023-03-07 23:00:12 UTC,Pacific Time (US & Canada),6555465,sam1952,Sam Dossa,2023-03-07 23:03:06 UTC,2023-03-09 17:23:03 UTC,casual,,https://www.inaturalist.org/observations/150527243,https://static.inaturalist.org/photos/259576576/medium.jpg,,"","",1,0,true,3,"N Puget Sound Ave, Tacoma, WA, US",47.2713788052,-122.4827552874,4,,,,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Yellowing Canopy,No selection,"Healthy, no dieback(0%)","",0,"",Not sure,No selection,Very Large (would take many people to wrap arms around trunk),Suburban,Roadside,No Selection,No Selection,No selection,Area is flat (e.g. field),No selection,No selection,"",No Selection,""
150527277,2023-03-07 15:02:19-08:00,2023-03-07,2023-03-07 23:02:19 UTC,Pacific Time (US & Canada),6555477,gzlind,,2023-03-07 23:03:40 UTC,2023-03-11 09:10:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150527277,https://inaturalist-open-data.s3.amazonaws.com/photos/259576600/medium.jpg,,"","",2,0,false,3,"N Anderson St, Tacoma, WA, US",47.263038084,-122.4728680217,6,,,,6,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Extra Cone Crop,No selection,1-29% of the canopy is unhealthy,"",0,"",Not sure,No selection,Large (too big to wrap arms around trunk),No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
150527328,2023-03-07 14:59:16-08:00,2023-03-07,2023-03-07 22:59:16 UTC,Pacific Time (US & Canada),6555464,tallulahcassidy,,2023-03-07 23:04:45 UTC,2023-03-08 02:42:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150527328,https://inaturalist-open-data.s3.amazonaws.com/photos/259579514/medium.jpg,,"","",1,0,false,3,"N 20th St, Tacoma, WA, US",47.266683016,-122.4740177746,8,,,,8,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Yellowing Canopy,No selection,1-29% of the canopy is unhealthy,"",0,"",Not sure,No selection,Medium (can wrap arms around trunk),No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
150527397,2023-03-07 15:03:18-08:00,2023-03-07,2023-03-07 23:03:18 UTC,Pacific Time (US & Canada),6555480,mtadams01,,2023-03-07 23:05:54 UTC,2023-03-08 02:42:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150527397,https://inaturalist-open-data.s3.amazonaws.com/photos/259576893/medium.jpg,,"","",1,0,false,3,"N 8th St, Tacoma, WA, US",47.2570735217,-122.4845637941,4,,,,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Branch Dieback or 'Flagging',No selection,1-29% of the canopy is unhealthy,10,0,"",No,No selection,Large (too big to wrap arms around trunk),No Selection,Roadside,No Selection,No Selection,No selection,Middle of a slope,No selection,No selection,"",No Selection,""
150527442,2023-03-07 15:04:26-08:00,2023-03-07,2023-03-07 23:04:26 UTC,Pacific Time (US & Canada),6555465,sam1952,Sam Dossa,2023-03-07 23:06:41 UTC,2023-03-08 02:36:34 UTC,research,,https://www.inaturalist.org/observations/150527442,https://static.inaturalist.org/photos/259577034/medium.jpg,,"","",1,0,false,3,"N 27th St, Tacoma, WA, US",47.2715580108,-122.4825008087,5,,,,5,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)","",0,"",Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
150527493,2023-03-07 15:06:14-08:00,2023-03-07,2023-03-07 23:06:14 UTC,Pacific Time (US & Canada),6555477,gzlind,,2023-03-07 23:07:30 UTC,2023-03-08 14:53:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150527493,https://inaturalist-open-data.s3.amazonaws.com/photos/259577159/medium.jpg,,"","",1,0,false,3,"N Oakes St, Tacoma, WA, US",47.2631910956,-122.4716953934,4,,,,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)","",0,"",Not sure,No selection,Very Large (would take many people to wrap arms around trunk),No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
150527578,2023-03-07 14:53:10-08:00,2023-03-07,2023-03-07 22:53:10 UTC,Pacific Time (US & Canada),6555469,sjstone,,2023-03-07 23:08:48 UTC,2023-03-08 14:51:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150527578,https://inaturalist-open-data.s3.amazonaws.com/photos/259577365/medium.jpg,,"",Multiple tree stands clumped together ,1,0,false,3,"N Mason Ave, Tacoma, WA, US",47.2659341653,-122.4946872193,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)","",2-3,"",Not sure,No selection,Medium (can wrap arms around trunk),No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
150527616,2023-03-07 15:08:59-08:00,2023-03-07,2023-03-07 23:08:59 UTC,Pacific Time (US & Canada),6555477,gzlind,,2023-03-07 23:09:33 UTC,2023-03-08 14:51:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150527616,https://inaturalist-open-data.s3.amazonaws.com/photos/259577462/medium.jpg,,"","",1,0,false,3,"N 15th St, Tacoma, WA, US",47.2635523975,-122.470701635,8,,,,8,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)","",0,"",Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
150527652,2023-03-07 15:06:37-08:00,2023-03-07,2023-03-07 23:06:37 UTC,Pacific Time (US & Canada),6555466,kdoan25,Kaia Doan,2023-03-07 23:10:17 UTC,2023-03-08 00:26:03 UTC,casual,,https://www.inaturalist.org/observations/150527652,https://static.inaturalist.org/photos/259577664/medium.jpg,,"","",0,0,true,3,"N Fife St, Tacoma, WA, US",47.2689300104,-122.4705961796,4,,,,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Thuja plicata,western redcedar,Plantae,48252,Multiple Symptoms (please list in Notes),No selection,60-99% of the canopy is unhealthy,80,0,"","Yes (please elaborate in Notes, add Picture if possible)",Invasive plants present or growing on tree,Medium (can wrap arms around trunk),No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
150527654,2023-03-07 15:08:26-08:00,2023-03-07,2023-03-07 23:08:26 UTC,Pacific Time (US & Canada),6555474,kateag04,,2023-03-07 23:10:20 UTC,2023-03-08 14:51:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150527654,https://inaturalist-open-data.s3.amazonaws.com/photos/259577608/medium.jpg,,"","",1,0,false,3,"N 14th St, Tacoma, WA, US",47.2627688152,-122.4861369189,4,,,,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",40,0,"",Not sure,No selection,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
150527747,2023-03-07 15:07:49-08:00,2023-03-07,2023-03-07 23:07:49 UTC,Pacific Time (US & Canada),6555471,smatkin,,2023-03-07 23:11:48 UTC,2023-03-08 03:49:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150527747,https://inaturalist-open-data.s3.amazonaws.com/photos/259577722/medium.jpg,,"","",1,0,false,3,"N Bradley Rd, Tacoma, WA, US",47.2692216868,-122.4707713148,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,1-29% of the canopy is unhealthy,"",0,"",No,No selection,Medium (can wrap arms around trunk),No Selection,Forest edge,"Low - fairly natural, not much development",No Selection,No selection,Top of slope,No selection,No selection,"",No Selection,""
150527763,2023-03-07 15:11:02-08:00,2023-03-07,2023-03-07 23:11:02 UTC,Pacific Time (US & Canada),6555477,gzlind,,2023-03-07 23:12:10 UTC,2023-03-08 14:50:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150527763,https://inaturalist-open-data.s3.amazonaws.com/photos/259577777/medium.jpg,,"","",1,0,false,3,"N Prospect St, Tacoma, WA, US",47.2639180161,-122.4698303362,3,,,,3,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Browning Canopy,No selection,30-59% of the canopy is unhealthy,"",0,"",Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
150527766,2023-03-07 15:08:43,2023-03-07,2023-03-07 23:08:43 UTC,Pacific Time (US & Canada),6555494,roryreitz,,2023-03-07 23:12:16 UTC,2023-03-08 14:50:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150527766,https://inaturalist-open-data.s3.amazonaws.com/photos/259577788/medium.jpeg,,"",,1,0,false,2,"Tacoma, WA 98406, USA",47.25818691,-122.48600389,3,,,,3,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",,0,,Not sure,No selection,Small (can wrap hands around trunk),No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,,No Selection,""
150527905,2023-03-07 15:13:35-08:00,2023-03-07,2023-03-07 23:13:35 UTC,Pacific Time (US & Canada),6555477,gzlind,,2023-03-07 23:14:40 UTC,2023-03-08 14:50:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150527905,https://inaturalist-open-data.s3.amazonaws.com/photos/259578062/medium.jpg,,"","",1,0,false,3,"N Prospect St, Tacoma, WA, US",47.26390752,-122.4694029749,4,,,,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)","",0,"",Not sure,No selection,Very Large (would take many people to wrap arms around trunk),No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
150527913,2023-03-07 15:10:53-08:00,2023-03-07,2023-03-07 23:10:53 UTC,Pacific Time (US & Canada),6555466,kdoan25,Kaia Doan,2023-03-07 23:14:51 UTC,2023-03-08 14:50:32 UTC,research,,https://www.inaturalist.org/observations/150527913,https://static.inaturalist.org/photos/259587180/medium.jpg,,"","",1,0,false,3,"N Bradley Rd, Tacoma, WA, US",47.2691404011,-122.4706683381,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Other (please describe in Notes),No selection,1-29% of the canopy is unhealthy,"",2-3,"","Yes (please elaborate in Notes, add Picture if possible)",Other (please describe in Notes),Medium (can wrap arms around trunk),No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,"Appears to be cut due to intersection with powerlines otherwise healthy, looking some levels of die back assumed due to Heynis pruning."
150527959,2023-03-07 15:14:12-08:00,2023-03-07,2023-03-07 23:14:12 UTC,Pacific Time (US & Canada),6555463,aubrey184,Aubrey Kettley,2023-03-07 23:15:53 UTC,2023-03-08 14:50:20 UTC,research,,https://www.inaturalist.org/observations/150527959,https://static.inaturalist.org/photos/259578220/medium.jpg,,"","",1,0,false,3,"N 14th St, Tacoma, WA, US",47.2616988654,-122.4855935947,4,,,,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Yellowing Canopy,No selection,30-59% of the canopy is unhealthy,"",0,"",Not sure,No selection,Medium (can wrap arms around trunk),No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
150528022,2023-03-07 15:09:07-08:00,2023-03-07,2023-03-07 23:09:07 UTC,Pacific Time (US & Canada),6555469,sjstone,,2023-03-07 23:17:02 UTC,2023-03-07 23:29:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150528022,https://inaturalist-open-data.s3.amazonaws.com/photos/259578308/medium.jpg,,"",East side looks healthier than west side ,1,0,false,3,"N 18th St, Tacoma, WA, US",47.2655566007,-122.4881920538,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,No selection,1-29% of the canopy is unhealthy,"",0,"",Not sure,No selection,Medium (can wrap arms around trunk),No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
