id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:tree canopy symptoms,field:optional - did the tree have heat damage,field:percent canopy affected (%),field:dieback percent,field:number of additional unhealthy trees (of same species) in area (within sight),field:percent of trees (of same species) within sight that are unhealthy,"field:other factors - are there signs or symptoms of insect, diseases, or other damage?",field:optional - what 'other factors' were observed?,field:optional - tree size,field:optional - site type,field:optional - site/location description,field:optional - site/area disturbance level,field:optional - site hydrology,field:optional - access to water,field:optional - slope position,field:optional - were there any other unhealthy plant species on the site?,field:optional - timing of symptoms estimate,field:optional - estimated time spent to make this observation (# of minutes),field:optional - can we follow up with you?,field:notes
95569344,Mon Sep 20 2021 12:13:13 GMT-0700 (PDT),2021-09-20,2021-09-20 19:13:13 UTC,Pacific Time (US & Canada),1762295,pdxmat,,2021-09-20 19:21:03 UTC,2021-10-05 17:50:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95569344,https://inaturalist-open-data.s3.amazonaws.com/photos/158674909/medium.jpg,,"",Hoyt accession number 1929-2361,1,0,false,3,"Hoyt Arboretum, Portland, OR, US",45.5147562837,-122.7186023267,5,,,,5,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Maybe,"Healthy, no dieback(0%)",,0,0,No,No selection,Large (too big to wrap arms around trunk),Other,Urban yard or open park grounds,"Low - fairly natural, not much development",Upland or well drained,Tree does not typically have access to water in summer,Top of slope,No,Symptoms first observed in 2021,10,Yes,"A few brown leaves, maybe 5%."
95575313,Mon Sep 20 2021 13:08:24 GMT-0700 (PDT),2021-09-20,2021-09-20 20:08:24 UTC,Pacific Time (US & Canada),1869802,alginger,,2021-09-20 20:15:27 UTC,2021-09-20 20:15:49 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/95575313,,,"","",0,0,false,3,"Hoyt Arboretum, Portland, OR, US",45.5150289139,-122.7180584847,9,,,,9,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,"",Thuja plicata,western redcedar,Plantae,48252,Healthy,Maybe,"Healthy, no dieback(0%)",,2-3,10,No,No selection,No selection,No Selection,No Selection,No Selection,Upland or well drained,Not sure,Middle of a slope,Yes (please identify other species in notes),Symptoms first observed in 2021,15,Yes,A Grand fir or 2 are scraggly
95656044,Mon Sep 20 2021 12:22:16 GMT-0700 (PDT),2021-09-20,2021-09-20 19:22:16 UTC,Pacific Time (US & Canada),1762295,pdxmat,,2021-09-21 14:20:40 UTC,2021-10-05 16:54:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95656044,https://inaturalist-open-data.s3.amazonaws.com/photos/158824662/medium.jpg,,"",Hoyt accession number 1929-2376,1,0,false,3,"Hoyt Arboretum, Portland, OR, US",45.5147952004,-122.7183768153,4,,,,4,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Not Sure,"Healthy, no dieback(0%)",,0,0,No,No selection,Large (too big to wrap arms around trunk),Other,Urban yard or open park grounds,"Low - fairly natural, not much development",Upland or well drained,Tree does not typically have access to water in summer,Top of slope,No,No selection,10,No Selection,"There were a few brown leaves, maybe about 5%, but otherwise the tree looks healthy."
95780842,Wed Sep 22 2021 11:52:55 GMT-0700 (PDT),2021-09-22,2021-09-22 18:52:55 UTC,Pacific Time (US & Canada),4118563,scannature,,2021-09-22 18:58:29 UTC,2021-09-22 22:41:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95780842,https://inaturalist-open-data.s3.amazonaws.com/photos/159048718/medium.jpg,,"","",1,0,false,3,"Washington Park, Portland, OR, US",45.5115572736,-122.7179157269,5,,,,5,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Yes (please include photo),"Healthy, no dieback(0%)",,0,0,No,No selection,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Medium (moderately used trails, etc)",Upland or well drained,Not sure,Middle of a slope,No,No selection,15,Yes,Location data base #50
95781588,Wed Sep 22 2021 12:01:23 GMT-0700 (PDT),2021-09-22,2021-09-22 19:01:23 UTC,Pacific Time (US & Canada),4118563,scannature,,2021-09-22 19:05:19 UTC,2021-09-22 22:40:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95781588,https://inaturalist-open-data.s3.amazonaws.com/photos/159049949/medium.jpg,,"","",1,0,false,3,"SW Knights Blvd, Portland, OR, US",45.511627053,-122.7181566228,5,,,,5,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,Yes (please include photo),1-29% of the canopy is unhealthy,,0,"",No,No selection,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Medium (moderately used trails, etc)",Upland or well drained,Not sure,Middle of a slope,No selection,No selection,15,Yes,Location data base #51
95783362,2021-09-22 12:18:43,2021-09-22,2021-09-22 12:18:43 UTC,UTC,4118578,naturecat1,,2021-09-22 19:23:18 UTC,2021-09-22 22:34:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95783362,https://inaturalist-open-data.s3.amazonaws.com/photos/159052967/medium.jpeg,,"",Location data base #41,1,0,false,2,"Water Tank #3 at 3900 SW Fairview Blvd, Portland, OR 97221, USA",45.51405584,-122.71968817,9,,,,9,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,No,"Healthy, no dieback(0%)",,0,,Not sure,No selection,Medium (can wrap arms around trunk),Urban,,"Medium (moderately used trails, etc)",Upland or well drained,Not sure,Middle of a slope,No,No selection,,Yes,""
95786773,2021-09-22 12:43:55,2021-09-22,2021-09-22 19:43:55 UTC,Pacific Time (US & Canada),4118578,naturecat1,,2021-09-22 19:52:24 UTC,2021-09-22 22:33:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95786773,https://inaturalist-open-data.s3.amazonaws.com/photos/159058552/medium.jpeg,,"",,1,0,false,2,"SW Knights & Kingston, Portland, OR 97205, USA",45.5128056,-122.71620336,6,,,,6,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Yes (please include photo),"Healthy, no dieback(0%)",,0,0,No,No selection,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,No selection,Middle of a slope,No,No selection,15,Yes,location data base #42
95788843,2021-09-22 13:06:26,2021-09-22,2021-09-22 20:06:26 UTC,Pacific Time (US & Canada),4118578,naturecat1,,2021-09-22 20:12:48 UTC,2021-09-22 22:33:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95788843,https://inaturalist-open-data.s3.amazonaws.com/photos/159062122/medium.jpeg,,"",,1,0,false,2,"TriMet Washington Park MAX Station, Portland, OR 97221, USA",45.5101683,-122.7164968,800,,,,800,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Yes (please include photo),"Healthy, no dieback(0%)",,0,0,No,No selection,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Medium (moderately used trails, etc)",Upland or well drained,Not sure,Top of slope,No,No selection,15,Yes,location data base #44
95789426,2021-09-22 13:14:26,2021-09-22,2021-09-22 20:14:26 UTC,Pacific Time (US & Canada),4118578,naturecat1,,2021-09-22 20:19:14 UTC,2021-09-22 22:32:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95789426,https://inaturalist-open-data.s3.amazonaws.com/photos/159063216/medium.jpeg,,"",,1,0,false,2,"Portland, OR 97205, USA",45.51298069,-122.71411795,7,,,,7,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",,0,0,No,No selection,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Medium (moderately used trails, etc)",Upland or well drained,Not sure,Top of slope,No,No selection,15,Yes,location data base #45
95791236,Wed Sep 22 2021 13:34:35 GMT-0700 (PDT),2021-09-22,2021-09-22 20:34:35 UTC,Pacific Time (US & Canada),4118563,scannature,,2021-09-22 20:38:19 UTC,2021-09-22 22:40:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95791236,https://inaturalist-open-data.s3.amazonaws.com/photos/159066262/medium.jpg,,"","",1,0,false,3,"Overlook Trail, Portland, OR, US",45.5124095036,-122.7153994796,5,,,,5,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Yes (please include photo),"Healthy, no dieback(0%)",,0,0,No,No selection,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Medium (moderately used trails, etc)",Upland or well drained,Not sure,Middle of a slope,No,No selection,15,Yes,Location data base #47
95792512,Wed Sep 22 2021 13:47:59 GMT-0700 (PDT),2021-09-22,2021-09-22 20:47:59 UTC,Pacific Time (US & Canada),4118563,scannature,,2021-09-22 20:52:53 UTC,2021-09-22 22:39:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95792512,https://inaturalist-open-data.s3.amazonaws.com/photos/159068599/medium.jpg,,"","",1,0,false,3,"SW 17th Ave, Portland, OR, US",45.5171813965,-122.6917111063,7682,,,,7682,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",,0,0,No,No selection,Medium (can wrap arms around trunk),Urban,Urban yard or open park grounds,"Medium (moderately used trails, etc)",Upland or well drained,Not sure,Middle of a slope,No,No selection,15,Yes,Location data base #46
95877537,Thu Sep 23 2021 11:03:33 GMT-0700 (PDT),2021-09-23,2021-09-23 18:03:33 UTC,Pacific Time (US & Canada),1410276,lichenloglichenblog,"",2021-09-23 18:11:21 UTC,2021-10-05 16:29:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95877537,https://inaturalist-open-data.s3.amazonaws.com/photos/159220336/medium.jpg,,"","",1,0,false,3,"Montavilla City Park, Portland, OR, US",45.5270183227,-122.5787481387,5,,,,5,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Yes (please include photo),1-29% of the canopy is unhealthy,,1,2,"Yes (please elaborate in Notes, add Picture if possible)",Other (please describe in Notes),Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Not sure,Area is flat (e.g. field),Yes (please identify other species in notes),No selection,5,Yes,This tree has scorched foliage on its west side similar to the damage in many conifers after the extreme heat event this summer. The edges of foliage are brown
95879069,Thu Sep 23 2021 11:24:01 GMT-0700 (PDT),2021-09-23,2021-09-23 18:24:01 UTC,Pacific Time (US & Canada),1410276,lichenloglichenblog,"",2021-09-23 18:27:53 UTC,2022-01-29 07:15:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95879069,https://inaturalist-open-data.s3.amazonaws.com/photos/159223228/medium.jpg,,"","",1,0,false,3,"Rose City Park, Portland, OR, US",45.5386012327,-122.5993800258,5,,,,5,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Branch Dieback or 'Flagging',Yes (please include photo),1-29% of the canopy is unhealthy,,1,100,No,"Needle or leaf disease (dieback, checking, blight, etc.)",Medium (can wrap arms around trunk),Urban,Urban yard or open park grounds,"Medium (moderately used trails, etc)",No Selection,No selection,Area is flat (e.g. field),No selection,No selection,8,Yes,This tree shows more stress on the west side. Similar to all the other conifer trees in Portland. Probably from the heat wave this summer. There's another western red cedar growing right next to a Port Orford cedar and the western red cedar has the same kind of damage but the port Orford cedar looks really good.
95991266,Fri Sep 24 2021 11:30:49 GMT-0700 (PDT),2021-09-24,2021-09-24 18:30:49 UTC,Pacific Time (US & Canada),1410276,lichenloglichenblog,"",2021-09-24 18:36:34 UTC,2022-01-29 07:14:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95991266,https://inaturalist-open-data.s3.amazonaws.com/photos/159419536/medium.jpg,,"","",1,0,false,3,"NE 72nd Ave, Portland, OR, US",45.5495544943,-122.5886278042,5,,,,5,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",,1,100,No,No selection,Medium (can wrap arms around trunk),Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Not sure,Area is flat (e.g. field),No,No selection,5,No Selection,This tree is healthy and has almost no visible damage from the heat dome. Another Western redcedar 30 feet west has minor scorching. The small blue spruce between looks really healthy too.
95992990,Fri Sep 24 2021 11:48:27 GMT-0700 (PDT),2021-09-24,2021-09-24 18:48:27 UTC,Pacific Time (US & Canada),1410276,lichenloglichenblog,"",2021-09-24 18:49:21 UTC,2021-09-24 20:46:14 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/95992990,https://inaturalist-open-data.s3.amazonaws.com/photos/159424979/medium.jpg,,"","",0,0,false,3,"NE Thompson St, Portland, OR, US",45.5389757781,-122.6005995927,5,,,,5,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,"",Thuja plicata,western redcedar,Plantae,48252,Tree is dead,No selection,"Healthy, no dieback(0%)",,0,"",Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
95995137,Fri Sep 24 2021 12:00:59 GMT-0700 (PDT),2021-09-24,2021-09-24 19:00:59 UTC,Pacific Time (US & Canada),1410276,lichenloglichenblog,"",2021-09-24 19:06:10 UTC,2021-10-05 16:19:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95995137,https://inaturalist-open-data.s3.amazonaws.com/photos/159426459/medium.jpg,,"","",1,0,false,3,"NE Siskiyou St, Portland, OR, US",45.5454126187,-122.6103982051,5,,,,5,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",,0,0,Not sure,No selection,Large (too big to wrap arms around trunk),Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,No selection,Area is flat (e.g. field),No,No selection,8,Yes,This tree is in really good shape. There's another one about a block away which is also in really good shape.
96130763,2021-09-25 12:49:21,2021-09-25,2021-09-25 19:49:21 UTC,Pacific Time (US & Canada),3194356,dominicmoceri,Dominic Moceri,2021-09-25 19:58:11 UTC,2021-10-05 16:13:37 UTC,research,,https://www.inaturalist.org/observations/96130763,https://static.inaturalist.org/photos/159663777/medium.jpeg,,"",Slight thinning.,1,0,false,2,"Portland, OR 97218, USA",45.5809464895,-122.5730161741,32,,,,32,,open,false,gps,gps,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,No selection,1-29% of the canopy is unhealthy,,1,,Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,,No Selection,""
96135987,2021-09-25 13:30:29,2021-09-25,2021-09-25 20:30:29 UTC,Pacific Time (US & Canada),3194356,dominicmoceri,Dominic Moceri,2021-09-25 20:34:05 UTC,2022-01-24 18:53:58 UTC,research,,https://www.inaturalist.org/observations/96135987,https://static.inaturalist.org/photos/159673154/medium.jpeg,,"",Multiple dieing tops. Looks like old dead tops have been removed.,1,0,false,2,"Hudson Bay, Vancouver, WA, USA",45.624932232,-122.6609198749,9,,,,9,,open,false,gps,gps,,Clark,Washington,United States,Washington,Clark,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,No selection,60-99% of the canopy is unhealthy,,1,,Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,,No Selection,""
96147250,2021-09-25 14:41:36,2021-09-25,2021-09-25 21:41:36 UTC,Pacific Time (US & Canada),3194356,dominicmoceri,Dominic Moceri,2021-09-25 21:46:12 UTC,2022-01-24 18:54:00 UTC,research,,https://www.inaturalist.org/observations/96147250,https://static.inaturalist.org/photos/159691675/medium.jpeg,,"",Thinning planted row.,1,0,false,2,"Northeast Hazel Dell - Starcrest, Hazel Dell, WA 98665, USA",45.6923829872,-122.6581038907,19,,,,19,,open,false,gps,gps,,Clark,Washington,United States,Washington,Clark,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,No selection,30-59% of the canopy is unhealthy,,7-10,100,Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,,No Selection,""
96149618,2021-09-25 15:01:05,2021-09-25,2021-09-25 22:01:05 UTC,Pacific Time (US & Canada),3194356,dominicmoceri,Dominic Moceri,2021-09-25 22:03:33 UTC,2022-01-24 18:53:59 UTC,research,,https://www.inaturalist.org/observations/96149618,https://static.inaturalist.org/photos/159695971/medium.jpeg,,"","Heat stress, possible early thinning of top.",1,0,false,2,"Felida, WA 98685, USA",45.7126429408,-122.7077968419,8,,,,8,,open,false,gps,gps,,Clark,Washington,United States,Washington,Clark,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Yes (please include photo),"Healthy, no dieback(0%)",,0,,Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,,No Selection,""
96158642,Sat Sep 25 2021 16:09:29 GMT-0700 (PDT),2021-09-25,2021-09-25 23:09:29 UTC,Pacific Time (US & Canada),4304734,lisapcarstens,,2021-09-25 23:22:50 UTC,2021-10-05 16:09:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96158642,https://inaturalist-open-data.s3.amazonaws.com/photos/159716552/medium.jpg,,"","",1,0,false,3,"Hoyt Arboretum, Portland, OR, US",45.5183902011,-122.7149906942,30,,,,30,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Yes (please include photo),1-29% of the canopy is unhealthy,,0,0,No,No selection,Large (too big to wrap arms around trunk),Other,Urban yard or open park grounds,"Medium (moderately used trails, etc)",Upland or well drained,Tree does not typically have access to water in summer,Middle of a slope,No,Symptoms first observed in 2021,10,No Selection,""
96166115,2021-09-25 17:22:55,2021-09-25,2021-09-26 00:22:55 UTC,Pacific Time (US & Canada),3194356,dominicmoceri,Dominic Moceri,2021-09-26 00:37:09 UTC,2022-09-30 23:48:56 UTC,research,,https://www.inaturalist.org/observations/96166115,https://static.inaturalist.org/photos/159727344/medium.jpeg,,"",Dead top.,1,0,false,2,"Ridgefield, WA 98642, USA",45.7794076616,-122.6604380831,15,,,,15,,open,false,gps,gps,,Clark,Washington,United States,Washington,Clark,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Old Dead Top (needles already gone),No selection,30-59% of the canopy is unhealthy,,1,,Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,,No Selection,""
96253893,2021-09-26 10:35:05,2021-09-26,2021-09-26 17:35:05 UTC,Pacific Time (US & Canada),3194356,dominicmoceri,Dominic Moceri,2021-09-26 17:36:56 UTC,2021-10-05 15:56:49 UTC,research,,https://www.inaturalist.org/observations/96253893,https://static.inaturalist.org/photos/159882852/medium.jpeg,,"","Healthy, heat stress",1,0,false,2,"Franz Hall, Portland, OR 97203, USA",45.5724901121,-122.728009969,9,,,,9,,open,false,gps,gps,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Yes (please include photo),"Healthy, no dieback(0%)",,0,,Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,,No Selection,""
96260488,2021-09-26 11:12:15,2021-09-26,2021-09-26 18:12:15 UTC,Pacific Time (US & Canada),3194356,dominicmoceri,Dominic Moceri,2021-09-26 18:23:13 UTC,2021-10-05 15:55:56 UTC,research,,https://www.inaturalist.org/observations/96260488,https://static.inaturalist.org/photos/159894149/medium.jpeg,,"",Possible early thinning. Looked stressed.,1,0,false,2,"St. Johns, Portland, OR, USA",45.5908719673,-122.7506300434,17,,,,17,,open,false,gps,gps,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Yes (please include photo),"Healthy, no dieback(0%)",,0,,Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,,No Selection,""
96264266,2021-09-26 11:47:12,2021-09-26,2021-09-26 18:47:12 UTC,Pacific Time (US & Canada),3194356,dominicmoceri,Dominic Moceri,2021-09-26 18:49:58 UTC,2021-10-05 15:49:29 UTC,research,,https://www.inaturalist.org/observations/96264266,https://static.inaturalist.org/photos/159900671/medium.jpeg,,"",Early thinning.,1,0,false,2,"NW Saltzman & Coleman, Cedar Mill, OR 97229, USA",45.5330934763,-122.8068870306,8,,,,8,,open,false,gps,gps,,Washington,Oregon,United States,Oregon,Washington,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,No selection,1-29% of the canopy is unhealthy,,0,,Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,,No Selection,""
96948017,Sat Oct 02 2021 14:54:33 GMT-0700 (PDT),2021-10-02,2021-10-02 21:54:33 UTC,Pacific Time (US & Canada),1104189,yaardvark,"",2021-10-02 21:59:42 UTC,2021-10-05 14:36:40 UTC,research,CC-BY,https://www.inaturalist.org/observations/96948017,https://inaturalist-open-data.s3.amazonaws.com/photos/161136186/medium.jpg,,"",P91,1,0,false,3,"SE Lambert St, Portland, OR, US",45.468525,-122.63472,10,,,,10,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Not Sure,"Healthy, no dieback(0%)",,0,"",Not sure,No selection,Medium (can wrap arms around trunk),Suburban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Not sure,Middle of a slope,No selection,This is the first time I have seen this tree,10,No Selection,""
97041514,Sat Oct 02 2021 15:16:05 GMT-0700 (PDT),2021-10-02,2021-10-02 22:16:05 UTC,Pacific Time (US & Canada),1104189,yaardvark,"",2021-10-03 17:42:48 UTC,2021-10-05 14:33:48 UTC,research,CC-BY,https://www.inaturalist.org/observations/97041514,https://inaturalist-open-data.s3.amazonaws.com/photos/161305523/medium.jpg,,"","",1,0,false,3,"SE Woodstock Blvd, Portland, OR, US",45.4798366667,-122.6215666667,5,,,,5,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Not Sure,"Healthy, no dieback(0%)",,0,,No,"Needle or leaf disease (dieback, checking, blight, etc.)",Large (too big to wrap arms around trunk),Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Not sure,Area is flat (e.g. field),No,This is the first time I have seen this tree,10,,
97046350,Sat Oct 02 2021 15:44:55 GMT-0700 (PDT),2021-10-02,2021-10-02 22:44:55 UTC,Pacific Time (US & Canada),1104189,yaardvark,"",2021-10-03 18:19:01 UTC,2021-10-05 14:33:37 UTC,research,CC-BY,https://www.inaturalist.org/observations/97046350,https://inaturalist-open-data.s3.amazonaws.com/photos/161316310/medium.jpg,,"",Topped.,1,0,false,3,"SE Nehalem St, Portland, OR, US",45.46538,-122.591325,5,,,,5,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Not Sure,"Healthy, no dieback(0%)",,0,"","Yes (please elaborate in Notes, add Picture if possible)",Other (please describe in Notes),Medium (can wrap arms around trunk),Suburban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Not sure,Area is flat (e.g. field),No,This is the first time I have seen this tree,10,No Selection,Tree seems to have been topped. Under high voltage wires.
97048927,Thu Sep 02 2021 09:58:50 GMT-0700 (PDT),2021-09-02,2021-09-02 16:58:50 UTC,Pacific Time (US & Canada),1104189,yaardvark,"",2021-10-03 18:37:44 UTC,2021-10-03 18:38:53 UTC,casual,CC-BY,https://www.inaturalist.org/observations/97048927,https://inaturalist-open-data.s3.amazonaws.com/photos/161319646/medium.jpg,,"","",0,0,true,3,"NE Hancock St, Portland, OR, US",45.53695,-122.6447,5,,,,5,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,"",Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",,0,"",Not sure,No selection,Large (too big to wrap arms around trunk),Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Not sure,Area is flat (e.g. field),No selection,This is the first time I have seen this tree,10,No Selection,Looks very healthy.
97217789,Mon Oct 04 2021 13:16:56 GMT-0700 (PDT),2021-10-04,2021-10-04 20:16:56 UTC,Pacific Time (US & Canada),1104189,yaardvark,"",2021-10-05 04:39:27 UTC,2021-10-05 14:20:00 UTC,research,CC-BY,https://www.inaturalist.org/observations/97217789,https://inaturalist-open-data.s3.amazonaws.com/photos/161640552/medium.jpg,,"","",1,0,false,3,"SE Ivon St, Portland, OR, US",45.50422,-122.6415333333,5,,,,5,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",,0,"","Yes (please elaborate in Notes, add Picture if possible)",Other (please describe in Notes),Medium (can wrap arms around trunk),Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Not sure,Middle of a slope,No selection,This is the first time I have seen this tree,10,No Selection,Multiple trunks about 20 ft up.
97493630,Thu Oct 07 2021 12:15:34 GMT-0700 (PDT),2021-10-07,2021-10-07 19:15:34 UTC,Pacific Time (US & Canada),1104189,yaardvark,"",2021-10-07 22:39:55 UTC,2021-10-08 14:17:06 UTC,research,CC-BY,https://www.inaturalist.org/observations/97493630,https://inaturalist-open-data.s3.amazonaws.com/photos/162150393/medium.jpg,,"","",1,0,false,3,"Lair Hill Park, Portland, OR, US",45.5018383333,-122.68,10,,,,10,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Not Sure,"Healthy, no dieback(0%)",,0,"",Not sure,No selection,Large (too big to wrap arms around trunk),Suburban,Urban yard or open park grounds,"Medium (moderately used trails, etc)",Upland or well drained,Not sure,Area is flat (e.g. field),No selection,This is the first time I have seen this tree,10,No Selection,Some browning but not at crown
