"","field_1","id","latitude.x","longitude.x","place_town","place_coun","DN_AM1","DN_AF1","DN_PM1","area_id","city_id","grade","fill","label","name","category_i","sheets","area","bounds","label_coor","residentia","commercial","industrial","observed_on_string","observed_on","time_observed_at","time_zone","user_id","user_login","user_name","created_at","updated_at","quality_grade","license","url","image_url","sound_url","tag_list","description","num_identification_agreements","num_identification_disagreements","captive_cultivated","oauth_application_id","place_guess","latitude.y","longitude.y","positional_accuracy","private_place_guess","private_latitude","private_longitude","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","place_town_name","place_county_name","place_state_name","place_country_name","place_admin1_name","place_admin2_name","species_guess","scientific_name","common_name","iconic_taxon_name","taxon_id","field.tree.canopy.symptoms","field.optional...did.the.tree.have.heat.damage","field.percent.canopy.affected....","field.dieback.percent","field.number.of.additional.unhealthy.trees..of.same.species..in.area..within.sight.","field.percent.of.trees..of.same.species..within.sight.that.are.unhealthy","field.other.factors...are.there.signs.or.symptoms.of.insect..diseases..or.other.damage.","field.optional...what..other.factors..were.observed.","field.optional...tree.size","field.optional...site.type","field.optional...site.location.description","field.optional...site.area.disturbance.level","field.optional...site.hydrology","field.optional...access.to.water","field.optional...slope.position","field.optional...were.there.any.other.unhealthy.plant.species.on.the.site.","field.optional...timing.of.symptoms.estimate","field.optional...estimated.time.spent.to.make.this.observation....of.minutes.","field.optional...can.we.follow.up.with.you.","field.tree.number..from.google.map..if.applicable","field.notes","mean.temp.daily","dist.from.mean.daily","Area","dist.from.mean.am","dist.from.mean.af","dist.from.mean.pm","OBJECTID","TRACTCE10","GEOID10","CountyFIPS","County10","Diesel_PM2","Diesel_Ran","Ozone_Conc","Ozone_Rank","PM2_5","PM2_5_Rank","Proximity_","Proximit_1","Toxic_Rele","RSEI_Rank","Lead_Risk_","Lead_Ris_1","PTSDFs","PTSDF_Rank","PNPL","PNPL_Rank","PRMP","PRMP_Rank","PWDIS","WDIS_Rank","LEP","LEP_Rank","No_HS_Dipl","No_HS_Di_1","POC","POC_Rank","Poverty","Poverty_Ra","Transporta","Transpor_1","Unaffordab","Unafford_1","Unemployed","Unemploy_1","CVD","CVD_Rank","LBW","LBW_Rank","Environmen","Environm_1","Socioecono","Sensitive_","Environm_2","SHAPE_Leng","SHAPE_Area","Percent.Dieback.Modified","user.estimated.dieback","tree.size.simplified","binary.tree.canopy.symptoms","ordinal.tree.canopy.symptoms","reclassified.tree.canopy.symptoms","top.dieback","thinning","dead","field.dieback.prop"
"940",18,89282903,47.1968533333,-122.4554366667,"Tacoma","Pierce",59.7119003295898,86.2455135345459,84.9388683319092,NA,NA,"","","","",NA,NA,NA,"","",NA,NA,NA,"Thu Jul 29 2021 16:17:33 GMT-0700 (PDT)","2021-07-29","2021-07-29 23:17:33 UTC","Pacific Time (US & Canada)",500327,"jmhulbert","Joey H","2021-07-31 04:39:43 UTC","2022-02-17 05:59:57 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/89282903","https://inaturalist-open-data.s3.amazonaws.com/photos/147424676/medium.jpg",NA,"","",1,0,"false",3,"Wapato Park, Tacoma, WA, US",47.1968533333,-122.4554366667,4,"",NA,NA,4,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Browning Canopy","Maybe","tree is dead",100,"2-3",50,"Not sure","No selection","Small (can wrap hands around trunk)","Urban","Urban yard or open park grounds","Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)","Other","","Area is flat (e.g. field)","No selection","Symptoms first observed in 2021","25","No Selection","","",76.9654273986816,-1.23642153058734,"Tacoma",-1.83808736079881,-2.50221368485138,0.6310364538882,155,63100,53053063100,53,"Pierce",12.89957,8,54.84312057,7,0.60824024,10,2e+05,10,1276.666667,6,32.81,9,1.910906257,7,0.276320888,9,0.230522135,5,NA,NA,12.56,9,18.32,10,45.28,9,32.33,8,21,3,35.44,8,7,8,215.64,7,2.33,7,10,8,10,8,10,9475.28232168999,5299359.30695158,100,"No","Small","Unhealthy","Unhealthy","Other","No","No","No",1
"941",19,92304436,47.246955,-122.4848416667,"Tacoma","Pierce",61.1918067932129,88.8842784881592,85.0242630004883,NA,NA,"","","","",NA,NA,NA,"","",NA,NA,NA,"Mon Aug 23 2021 07:25:42 GMT-0700 (PDT)","2021-08-23","2021-08-23 14:25:42 UTC","Pacific Time (US & Canada)",500327,"jmhulbert","Joey H","2021-08-24 00:31:26 UTC","2022-02-17 05:59:29 UTC","casual","CC-BY-NC","https://www.inaturalist.org/observations/92304436","https://inaturalist-open-data.s3.amazonaws.com/photos/152815929/medium.jpg",NA,"","",1,0,"true",3,"S Washington St, Tacoma, WA, US",47.246955,-122.4848416667,12,"",NA,NA,12,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No selection","Healthy, no dieback(0%)",0,"0",0,"Not sure","No selection","Large (too big to wrap arms around trunk)","Urban","Roadside","Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)","Upland or well drained","","Middle of a slope","No","No selection","10","No Selection","","",78.3667827606201,0.164933831351135,"Tacoma",-0.358180897175764,0.136551268761906,0.716431122467284,92,61100,53053061100,53,"Pierce",14.011639,8,54.39192963,6,0.431182552,5,135000,8,1769.596667,6,25.36,9,2.313686021,8,0.380298549,9,0.431316187,7,NA,NA,2.36,4,3.54,3,32.58,7,26.75,7,19,1,37.18,8,3.8,4,267.48,9,1.84,5,7,8,4,8,8,13811.4493156695,9532811.25502359,0,"No","Large","Healthy","Healthy","Healthy","No","No","No",0
"942",24,101048826,47.19527204,-122.45786443,"Tacoma","Pierce",61.4541843414307,88.390453338623,84.8367366790771,NA,NA,"","","","",NA,NA,NA,"","",NA,NA,NA,"2021-11-13 15:10:42","2021-11-13","2021-11-13 23:10:42 UTC","Pacific Time (US & Canada)",3756771,"amy_boucher","Amy Boucher","2021-11-13 23:14:18 UTC","2022-03-29 04:25:28 UTC","research","","https://www.inaturalist.org/observations/101048826","https://static.inaturalist.org/photos/168709371/medium.jpeg",NA,"","Top looks like dead",1,0,"false",2,"Alaska St S & Winco Rear Driveway, Tacoma, WA 98408, USA",47.19527204,-122.45786443,7,"",NA,NA,7,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Old Dead Top (needles already gone)","","60-99% of the canopy is unhealthy",60,"4-6",NA,"Not sure","","","","","","","","","","","","","","",78.227124786377,0.0252758571079852,"Tacoma",-0.0958033489579933,-0.35727388077423,0.528904801056157,155,63100,53053063100,53,"Pierce",12.89957,8,54.84312057,7,0.60824024,10,2e+05,10,1276.666667,6,32.81,9,1.910906257,7,0.276320888,9,0.230522135,5,NA,NA,12.56,9,18.32,10,45.28,9,32.33,8,21,3,35.44,8,7,8,215.64,7,2.33,7,10,8,10,8,10,9475.28232168999,5299359.30695158,60,"No","","Unhealthy","Unhealthy","Dead Top","Yes","No","No",0.6
"943",25,101641621,47.2477383333,-122.4803783333,"Tacoma","Pierce",61.9514186859131,89.5771450042725,84.9484024047852,NA,NA,"","","","",NA,NA,NA,"","",NA,NA,NA,"Sun Nov 21 2021 09:50:52 GMT-0800 (PST)","2021-11-21","2021-11-21 19:50:52 UTC","Hawaii",500327,"jmhulbert","Joey H","2021-11-21 19:07:23 UTC","2022-02-17 05:56:39 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/101641621","https://inaturalist-open-data.s3.amazonaws.com/photos/169761964/medium.jpg",NA,"","",1,0,"false",3,"Franklin Park, Tacoma, WA, US",47.2477383333,-122.4803783333,4,"",NA,NA,4,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Thinning Canopy","Not Sure","30-59% of the canopy is unhealthy",30,"0",25,"Yes (please elaborate in Notes, add Picture if possible)","Fungal Activitiy (mycelial fans, bleeding cankers, mushrooms at base, or conks on trunk)","Small (can wrap hands around trunk)","Urban","Other","Medium (moderately used trails, etc)","Upland or well drained","Tree does not typically have access to water in summer","Middle of a slope","No selection","Symptoms first observed in 2021","25","No Selection","","",78.8256553649902,0.623806435721249,"Tacoma",0.401430995524429,0.82941778487519,0.640570526764165,46,61200,53053061200,53,"Pierce",14.011639,8,54.39192963,6,0.431182552,5,135000,8,2026.773333,7,46.29,10,3.525670889,9,0.615928017,10,0.819729792,8,NA,NA,3.25,5,10.32,8,37.41,8,27.32,7,19,1,35.72,8,6.2,8,198.7,6,2.76,8,8,9,7,8,9,8061.74374629809,4100677.54578618,30,"No","Small","Unhealthy","Unhealthy","Thinning Canopy","No","Yes","No",0.3
"944",26,102023719,47.198349363,-122.4557404013,"Tacoma","Pierce",59.3680643081665,86.7726547241211,85.2488304138184,NA,NA,"","","","",NA,NA,NA,"","",NA,NA,NA,"Sat Nov 27 2021 10:58:43 GMT-0800 (PST)","2021-11-27","2021-11-27 18:58:43 UTC","Pacific Time (US & Canada)",3725592,"aubinbel","","2021-11-27 19:04:37 UTC","2021-12-10 22:00:08 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/102023719","https://inaturalist-open-data.s3.amazonaws.com/photos/170905941/medium.jpg",NA,"","",1,0,"false",3,"Wapato Park, Tacoma, WA, US",47.198349363,-122.4557404013,9,"",NA,NA,9,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Old Dead Top (needles already gone)","No selection","60-99% of the canopy is unhealthy",60,"1",NA,"Not sure","Inner stem decay (rot, hollow center, etc.)","Medium (can wrap arms around trunk)","Urban","Urban yard or open park grounds","Medium (moderately used trails, etc)","Seasonally flooded area","Tree has access to water year round (watered in summer or near permanent water source)","Middle of a slope","No selection","No selection","5","No Selection","","",77.1298498153687,-1.07199911390032,"Tacoma",-2.18192338222214,-1.97507249527618,0.940998535797362,155,63100,53053063100,53,"Pierce",12.89957,8,54.84312057,7,0.60824024,10,2e+05,10,1276.666667,6,32.81,9,1.910906257,7,0.276320888,9,0.230522135,5,NA,NA,12.56,9,18.32,10,45.28,9,32.33,8,21,3,35.44,8,7,8,215.64,7,2.33,7,10,8,10,8,10,9475.28232168999,5299359.30695158,60,"No","Medium","Unhealthy","Unhealthy","Dead Top","Yes","No","No",0.6
"945",27,102784541,47.19837,-122.4556416667,"Tacoma","Pierce",59.4753080368042,86.7407119750977,85.2839488983154,NA,NA,"","","","",NA,NA,NA,"","",NA,NA,NA,"Thu Dec 09 2021 10:35:09 GMT-0800 (PST)","2021-12-09","2021-12-09 20:35:09 UTC","Hawaii",500327,"jmhulbert","Joey H","2021-12-09 21:20:41 UTC","2022-02-17 05:55:51 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/102784541","https://inaturalist-open-data.s3.amazonaws.com/photos/171892814/medium.jpg",NA,"","",1,0,"false",3,"Wapato Park, Tacoma, WA, US",47.19837,-122.4556416667,4,"",NA,NA,4,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Old Dead Top (needles already gone)","No selection","60-99% of the canopy is unhealthy",60,"0",NA,"Yes (please elaborate in Notes, add Picture if possible)","Fungal Activitiy (mycelial fans, bleeding cankers, mushrooms at base, or conks on trunk)","Medium (can wrap arms around trunk)","Urban","Inside a forest canopy","Medium (moderately used trails, etc)","Wetland, lots of water","Tree does not typically have access to water in summer","Floodplain or valley bottom","No selection","No selection","45","No Selection","","",77.1666563034058,-1.03519262586322,"Tacoma",-2.07467965358445,-2.00701524429961,0.976117020294438,155,63100,53053063100,53,"Pierce",12.89957,8,54.84312057,7,0.60824024,10,2e+05,10,1276.666667,6,32.81,9,1.910906257,7,0.276320888,9,0.230522135,5,NA,NA,12.56,9,18.32,10,45.28,9,32.33,8,21,3,35.44,8,7,8,215.64,7,2.33,7,10,8,10,8,10,9475.28232168999,5299359.30695158,60,"No","Medium","Unhealthy","Unhealthy","Dead Top","Yes","No","No",0.6
"946",28,103263345,47.2026258333,-122.4509986111,"Tacoma","Pierce",60.6096258163452,87.275643157959,85.3764572143555,NA,NA,"","","","",NA,NA,NA,"","",NA,NA,NA,"2021-12-18 11:04:43","2021-12-18","2021-12-18 19:04:43 UTC","Pacific Time (US & Canada)",701886,"ktgw","","2021-12-18 19:08:35 UTC","2022-03-29 04:23:53 UTC","casual","","https://www.inaturalist.org/observations/103263345","https://static.inaturalist.org/photos/172784352/medium.jpeg",NA,"","Evidence of cedar die-off",1,0,"true",2,"Sheridan Ave S & S 61st St, Tacoma, WA 98408, USA",47.2026258333,-122.4509986111,NA,"",NA,NA,NA,"","open","false","gps","gps","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Thinning Canopy","","1-29% of the canopy is unhealthy",1,"2-3",NA,"Not sure","","Medium (can wrap arms around trunk)","","","","","","","","","","","","",77.7539087295532,-0.447940199715745,"Tacoma",-0.94036187404344,-1.47208406143828,1.06862533633448,155,63100,53053063100,53,"Pierce",12.89957,8,54.84312057,7,0.60824024,10,2e+05,10,1276.666667,6,32.81,9,1.910906257,7,0.276320888,9,0.230522135,5,NA,NA,12.56,9,18.32,10,45.28,9,32.33,8,21,3,35.44,8,7,8,215.64,7,2.33,7,10,8,10,8,10,9475.28232168999,5299359.30695158,1,"No","Medium","Unhealthy","Unhealthy","Thinning Canopy","No","Yes","No",0.01
"947",32,108967112,47.234840581,-122.4232086722,"Tacoma","Pierce",62.3765483856201,90.4200675964356,85.2601154327393,NA,NA,"","","","",NA,NA,NA,"","",NA,NA,NA,"Sat Mar 19 2022 10:45:21 GMT-0700 (PDT)","2022-03-19","2022-03-19 17:45:21 UTC","Pacific Time (US & Canada)",3725592,"aubinbel","","2022-03-19 17:49:28 UTC","2023-10-19 23:39:05 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/108967112","https://inaturalist-open-data.s3.amazonaws.com/photos/183567680/medium.jpg",NA,"","",1,0,"false",3,"McKinley Park, Tacoma, WA, US",47.234840581,-122.4232086722,41,"",NA,NA,41,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No","Healthy, no dieback(0%)",0,"0",0,"No","Invasive plants present or growing on tree","Small (can wrap hands around trunk)","Urban","Urban yard or open park grounds","Medium (moderately used trails, etc)","Upland or well drained","Tree may have occassional access to water in summer (watered by someone)","Floodplain or valley bottom","No","This is the first time I have seen this tree","7","No preference","Twrc1","",79.3522438049316,1.15039487566267,"Tacoma",0.826560695231464,1.67234037703828,0.952283554718278,1,62000,53053062000,53,"Pierce",27.709652,10,54.84312057,7,0.60824024,10,231000,10,1418.55,6,42.59,10,3.692679616,9,0.489908542,10,2.676537731,10,4.6654e-05,6,12.79,9,21.4,10,51.24,9,43.46,10,19,1,44.22,10,5.6,7,221.04,8,2.33,7,10,10,10,8,10,9852.89571837521,4550106.42265964,0,"No","Small","Healthy","Healthy","Healthy","No","No","No",0
"948",112,146356725,47.24982222,-122.5165631,"Tacoma","Pierce",61.6317611694336,89.6476188659668,83.0225059509277,NA,NA,"","","","",NA,NA,NA,"","",NA,NA,NA,"2023-01-11 12:36:41","2023-01-11","2023-01-11 20:36:41 UTC","Pacific Time (US & Canada)",6194941,"jim1083","Jim Knettel","2023-01-11 20:39:48 UTC","2023-10-18 23:49:20 UTC","research","","https://www.inaturalist.org/observations/146356725","https://inaturalist-open-data.s3.amazonaws.com/photos/251603463/medium.jpeg",NA,"","M w h",2,0,"false",2,"Pierce County, US-WA, US",47.24982222,-122.5165631,7,"",NA,NA,7,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No","Healthy, no dieback(0%)",0,"0",0,"No","","Medium (can wrap arms around trunk)","Urban","Urban yard or open park grounds","Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)","Upland or well drained","Tree has access to water year round (watered in summer or near permanent water source)","Top of slope","","","5","","Twrc37","at the NE corner of TCC campus. One of 4 health. Irrigation heads",78.1006286621094,-0.101220267159604,"Tacoma",0.0817734790449407,0.899891646569515,-1.28532592709325,123,61002,53053061002,53,"Pierce",14.011639,8,54.39192963,6,0.431182552,5,105641.02,8,1043.726667,5,13.02,6,0.533021489,5,0.219048794,8,0.249725092,6,NA,NA,9,8,12.06,8,38.42,8,30.35,8,17,1,41.68,9,6.3,8,233.92,8,1.61,4,7,6,9,6,8,11252.713670461,6547344.23968335,0,"No","Medium","Healthy","Healthy","Healthy","No","No","No",0
"949",165,150148863,47.1919637186,-122.42575428,"Tacoma","Pierce",61.2515106201172,88.9952610015869,82.1697746276855,NA,NA,"","","","",NA,NA,NA,"","",NA,NA,NA,"2023-03-03 11:43:15","2023-03-03","2023-03-03 19:43:15 UTC","Pacific Time (US & Canada)",6194941,"jim1083","Jim Knettel","2023-03-03 19:44:35 UTC","2023-10-24 01:00:28 UTC","research","","https://www.inaturalist.org/observations/150148863","https://inaturalist-open-data.s3.amazonaws.com/photos/258850659/medium.jpeg",NA,"","L mid d h",1,0,"false",2,"Eastside, Tacoma, WA, USA",47.1919637186,-122.42575428,12,"",NA,NA,12,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No","Healthy, no dieback(0%)",0,"0",NA,"No","","Large (too big to wrap arms around trunk)","Urban","Urban yard or open park grounds","Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)","Upland or well drained","Tree does not typically have access to water in summer","Middle of a slope","No selection","","5","","Twrc66","",77.4721820831299,-0.729666846139096,"Tacoma",-0.298477070271467,0.247533782189649,-2.13805725033545,158,63200,53053063200,53,"Pierce",8.795644,6,54.84312057,7,0.60824024,10,138266.65,8,1636.38,6,37.47,10,2.282667188,8,0.225104694,8,0.194612957,5,NA,NA,8.3,8,10.05,7,45.25,9,31.66,8,20,2,38.58,9,6,7,262.26,9,3.07,9,9,8,9,10,10,9097.45394518591,5111783.68793252,0,"No","Large","Healthy","Healthy","Healthy","No","No","No",0
"950",250,150678701,47.1914381091,-122.4247279179,"Tacoma","Pierce",61.3534328460693,88.7099254608154,82.0301315307617,NA,NA,"","","","",NA,NA,NA,"","",NA,NA,NA,"2023-03-09 12:14:25","2023-03-09","2023-03-09 20:14:25 UTC","Pacific Time (US & Canada)",6194941,"jim1083","Jim Knettel","2023-03-09 20:15:36 UTC","2023-10-24 00:59:14 UTC","casual","","https://www.inaturalist.org/observations/150678701","https://inaturalist-open-data.s3.amazonaws.com/photos/259864823/medium.jpeg",NA,"","",0,0,"true",2,"South End, Tacoma, WA, USA",47.1914381091,-122.4247279179,6,"",NA,NA,6,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No","Healthy, no dieback(0%)",0,"0",NA,"No","","Large (too big to wrap arms around trunk)","Urban","Urban yard or open park grounds","Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)","Upland or well drained","Tree does not typically have access to water in summer","Area is flat (e.g. field)","","","","","Twrc86","",77.3644966125488,-0.837352316720157,"Tacoma",-0.196554844319316,-0.0378017585818355,-2.27770034725927,77,63400,53053063400,53,"Pierce",10.578898,7,54.84312057,7,0.60824024,10,127072.8,8,2212.346667,7,20.9,8,1.3845644,6,0.16527323,7,0.152946673,4,NA,NA,14.51,9,19.88,10,53.56,9,45.76,10,20,2,45.43,10,2.4,2,247.48,9,1.74,4,10,6,9,7,9,11799.3380668675,8352132.07689425,0,"No","Large","Healthy","Healthy","Healthy","No","No","No",0
"951",253,150876742,47.2640041728,-122.4816268288,"Tacoma","Pierce",61.2524478912353,88.5207546234131,84.7479843139648,NA,NA,"","","","",NA,NA,NA,"","",NA,NA,NA,"2023-03-11 17:01:54-08:00","2023-03-11","2023-03-12 01:01:54 UTC","Pacific Time (US & Canada)",6555464,"tallulahcassidy","","2023-03-12 01:03:43 UTC","2023-03-12 18:50:25 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/150876742","https://inaturalist-open-data.s3.amazonaws.com/photos/260239486/medium.jpg",NA,"","",1,0,"false",3,"University of Puget Sound, Tacoma, WA, US",47.2640041728,-122.4816268288,7,"",NA,NA,7,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Thinning Canopy","No selection","1-29% of the canopy is unhealthy",1,"0",NA,"Not sure","No selection","Medium (can wrap arms around trunk)","No Selection","No Selection","No Selection","No Selection","No selection","No selection","No selection","No selection","","No Selection","","",78.1737289428711,-0.0281199863978685,"Tacoma",-0.297539799153306,-0.226972595984179,0.440152435943858,135,60700,53053060700,53,"Pierce",14.011639,8,54.39192963,6,0.431182552,5,62658.62,6,2327.793333,7,53.21,10,2.875932112,8,0.452578551,9,0.466802949,7,NA,NA,1.23,2,3.63,3,21.29,4,12.75,3,19,1,26.87,4,3.3,3,241.38,9,1.74,4,7,8,1,7,6,8579.35238755567,4569929.94050815,1,"No","Medium","Unhealthy","Unhealthy","Thinning Canopy","No","Yes","No",0.01
"952",254,151147793,47.1952672927,-122.4244641355,"Tacoma","Pierce",61.4126182556152,90.0192863464355,84.6801609039307,NA,NA,"","","","",NA,NA,NA,"","",NA,NA,NA,"2023-03-14 12:36:32","2023-03-14","2023-03-14 19:36:32 UTC","Pacific Time (US & Canada)",6194941,"jim1083","Jim Knettel","2023-03-14 19:38:06 UTC","2023-10-21 20:50:31 UTC","casual","","https://www.inaturalist.org/observations/151147793","https://inaturalist-open-data.s3.amazonaws.com/photos/260749004/medium.jpeg",NA,"","H f d l",0,0,"true",2,"Eastside, Tacoma, WA, USA",47.1952672927,-122.4244641355,9,"",NA,NA,9,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No","Healthy, no dieback(0%)",0,"0",NA,"No","","Large (too big to wrap arms around trunk)","Urban","Urban yard or open park grounds","Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)","Upland or well drained","Tree does not typically have access to water in summer","Area is flat (e.g. field)","","","","","Twrc87","",78.7040218353271,0.502172906058163,"Tacoma",-0.137369434773419,1.27155912703827,0.372329025909664,158,63200,53053063200,53,"Pierce",8.795644,6,54.84312057,7,0.60824024,10,138266.65,8,1636.38,6,37.47,10,2.282667188,8,0.225104694,8,0.194612957,5,NA,NA,8.3,8,10.05,7,45.25,9,31.66,8,20,2,38.58,9,6,7,262.26,9,3.07,9,9,8,9,10,10,9097.45394518591,5111783.68793252,0,"No","Large","Healthy","Healthy","Healthy","No","No","No",0
"953",255,151147953,47.1952875116,-122.4243615297,"Tacoma","Pierce",61.441869354248,89.9919784545899,84.6516067504883,NA,NA,"","","","",NA,NA,NA,"","",NA,NA,NA,"2023-03-14 12:38:27","2023-03-14","2023-03-14 19:38:27 UTC","Pacific Time (US & Canada)",6194941,"jim1083","Jim Knettel","2023-03-14 19:40:20 UTC","2023-10-25 16:35:15 UTC","casual","","https://www.inaturalist.org/observations/151147953","https://inaturalist-open-data.s3.amazonaws.com/photos/260749309/medium.jpeg",NA,"","H f l d trimmed for power lines ",0,0,"true",2,"Eastside, Tacoma, WA, USA",47.1952875116,-122.4243615297,3,"",NA,NA,3,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No","Healthy, no dieback(0%)",0,"0",NA,"Yes (please elaborate in Notes, add Picture if possible)","Mechanical damage or fire scars","Large (too big to wrap arms around trunk)","Urban","Urban yard or open park grounds","Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)","Upland or well drained","Tree does not typically have access to water in summer","Area is flat (e.g. field)","","","","","Twrc88","",78.6951515197754,0.493302590506417,"Tacoma",-0.108118336140606,1.24425123519258,0.343774872467293,158,63200,53053063200,53,"Pierce",8.795644,6,54.84312057,7,0.60824024,10,138266.65,8,1636.38,6,37.47,10,2.282667188,8,0.225104694,8,0.194612957,5,NA,NA,8.3,8,10.05,7,45.25,9,31.66,8,20,2,38.58,9,6,7,262.26,9,3.07,9,9,8,9,10,10,9097.45394518591,5111783.68793252,0,"No","Large","Healthy","Healthy","Healthy","No","No","No",0
"954",262,151644600,47.1923825946,-122.4154397172,"Tacoma","Pierce",61.8438488006592,91.0069847106934,85.4393127441406,NA,NA,"","","","",NA,NA,NA,"","",NA,NA,NA,"2023-03-19 12:37:51","2023-03-19","2023-03-19 19:37:51 UTC","Pacific Time (US & Canada)",6194941,"jim1083","Jim Knettel","2023-03-19 19:40:11 UTC","2023-10-23 02:10:58 UTC","research","","https://www.inaturalist.org/observations/151644600","https://inaturalist-open-data.s3.amazonaws.com/photos/261679840/medium.jpeg",NA,"","F h d m regrow from stump",1,0,"false",2,"Eastside, Tacoma, WA, USA",47.1923825946,-122.4154397172,6,"",NA,NA,6,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No","Healthy, no dieback(0%)",0,"2-3",40,"Yes (please elaborate in Notes, add Picture if possible)","Mechanical damage or fire scars","Medium (can wrap arms around trunk)","Urban","Urban yard or open park grounds","Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)","Upland or well drained","Tree does not typically have access to water in summer","Area is flat (e.g. field)","","","5","","Twrc94","the tree appears to be regrowth from old stump.",79.4300487518311,1.22819982256208,"Tacoma",0.293861110270527,2.25925749129608,1.13148086611965,1160,63300,53053063300,53,"Pierce",8.795644,6,54.84312057,7,0.60824024,10,73290.13,6,2688.166667,8,15.39,7,1.839183805,7,0.174297333,8,0.318251823,6,NA,NA,21.2,10,24.28,10,71.11,10,38.37,9,21,3,44.41,10,4.1,5,297.67,10,4.77,10,9,7,10,10,10,11386.4524846782,7302844.40429535,0,"No","Medium","Healthy","Healthy","Healthy","No","No","No",0
