id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:tree canopy symptoms,field:optional - did the tree have heat damage,field:percent canopy affected (%),field:dieback percent,field:number of additional unhealthy trees (of same species) in area (within sight),field:percent of trees (of same species) within sight that are unhealthy,"field:other factors - are there signs or symptoms of insect, diseases, or other damage?",field:optional - what 'other factors' were observed?,field:optional - tree size,field:optional - site type,field:optional - site/location description,field:optional - site/area disturbance level,field:optional - site hydrology,field:optional - access to water,field:optional - slope position,field:optional - were there any other unhealthy plant species on the site?,field:optional - timing of symptoms estimate,field:optional - estimated time spent to make this observation (# of minutes),field:optional - can we follow up with you?,field:notes
101783944,Tue Nov 23 2021 13:17:48 GMT-0800 (PST),2021-11-23,2021-11-23 13:17:48 UTC,UTC,4192922,pwinterstein,,2021-11-23 21:21:00 UTC,2021-11-23 21:43:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/101783944,https://inaturalist-open-data.s3.amazonaws.com/photos/170022129/medium.jpg,,"","",1,0,false,3,"NW Maple St, Issaquah, WA, US",47.543047035,-122.0541904557,4,,,,4,,open,false,,,Issaquah City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Old Dead Top (needles already gone),No selection,30-59% of the canopy is unhealthy,,0,"",Not sure,No selection,No selection,Urban,Urban yard or open park grounds,No Selection,"Wetland, lots of water",Tree has access to water year round (watered in summer or near permanent water source),Floodplain or valley bottom,No selection,No selection,"",Yes,"Couldn’t get any closer for more photos due to thick, thorny underbrush. No doubt that it’s western red cedar however."
101784777,Tue Nov 23 2021 13:33:48 GMT-0800 (PST),2021-11-23,2021-11-23 13:33:48 UTC,UTC,4192922,pwinterstein,,2021-11-23 21:37:28 UTC,2021-11-23 21:43:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/101784777,https://inaturalist-open-data.s3.amazonaws.com/photos/170023795/medium.jpg,,"","",1,0,false,3,"NW Gilman Blvd, Issaquah, WA, US",47.5410664829,-122.0498092242,4,,,,4,,open,false,,,Issaquah City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Old Dead Top (needles already gone),Yes (please include photo),"Healthy, no dieback(0%)",,0,"",No,No selection,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Seasonally flooded area,Tree has access to water year round (watered in summer or near permanent water source),Floodplain or valley bottom,No selection,No selection,"",No Selection,""
102960078,Mon Nov 08 2021 13:03:57 GMT-0800 (PST),2021-11-08,2021-11-08 19:03:57 UTC,Central Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2021-12-12 23:23:39 UTC,2022-01-20 05:13:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/102960078,https://inaturalist-open-data.s3.amazonaws.com/photos/172218634/medium.jpg,,"",Numerous healthy younger redcedar in this area of the open space,2,0,false,3,"Woodridge Open Space, Bellevue, WA, US",47.596625,-122.1707216667,20,,,,20,,open,false,,,Bellevue City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",,0,0,Not sure,No selection,Medium (can wrap arms around trunk),Suburban,Inside a forest canopy,"Medium (moderately used trails, etc)",Upland or well drained,Tree does not typically have access to water in summer,Top of slope,No selection,No selection,"",No Selection,""
102968904,Mon Nov 08 2021 16:04:00 GMT-0800 (PST),2021-11-08,2021-11-08 22:04:00 UTC,Central Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2021-12-13 02:04:48 UTC,2021-12-13 17:07:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/102968904,https://inaturalist-open-data.s3.amazonaws.com/photos/172235500/medium.jpg,,"",Widespread dieback,1,0,false,3,"Woodridge Open Space, Bellevue, WA, US",47.598538868,-122.1688221214,57,,,,57,,open,false,,,Bellevue City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,No,60-99% of the canopy is unhealthy,,More than 10,"",Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
103306882,2021-07-22 09:46:29,2021-07-22,2021-07-22 16:46:29 UTC,Pacific Time (US & Canada),2671090,rainastokes,"",2021-12-19 14:23:12 UTC,2021-12-19 19:54:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/103306882,https://inaturalist-open-data.s3.amazonaws.com/photos/172866781/medium.jpeg,,"",Thinning canopy on two older WRC within Duthie park. Many healthy cedars around the park.,2,0,false,2,"Issaquah, WA 98029, USA",47.57498833,-121.98166547,7,,,,7,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,Maybe,"Healthy, no dieback(0%)",,2-3,25,Not sure,No selection,Large (too big to wrap arms around trunk),Rural,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,,No selection,No selection,Other (please comment in Notes),,No Selection,""
104726927,Sun Jan 09 2022 15:04:14 GMT-0800 (PST),2022-01-09,2022-01-09 21:04:14 UTC,Central Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2022-01-10 21:52:34 UTC,2022-01-10 22:05:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/104726927,https://inaturalist-open-data.s3.amazonaws.com/photos/175545633/medium.jpg,,"",Off trail.  Spotted these beauties.  Surrounded by a clear it this area was preserved due to a small waterway. Healthy,1,0,false,3,"Issaquah, WA, US",47.45808,-121.9678416667,70,,,,70,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",,0,"",Not sure,No selection,Large (too big to wrap arms around trunk),Rural,Inside a forest canopy,"Low - fairly natural, not much development",Other,Tree does not typically have access to water in summer,No selection,No selection,No selection,"",No Selection,I can only imagine the stream drys up in the summer
104731631,Sun Jan 09 2022 12:46:58 GMT-0800 (PST),2022-01-09,2022-01-09 18:46:58 UTC,Central Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2022-01-10 23:43:23 UTC,2022-01-11 00:53:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/104731631,https://inaturalist-open-data.s3.amazonaws.com/photos/175555280/medium.jpg,,"",Widespread dieback.  Likely related to the clear cut exposure,1,0,false,3,"Issaquah, WA, US",47.4529,-121.9683916667,18,,,,18,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Yellowing Canopy,Maybe,30-59% of the canopy is unhealthy,,More than 10,"",Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
104776285,Sun Jan 09 2022 13:58:19 GMT-0800 (PST),2022-01-09,2022-01-09 19:58:19 UTC,Central Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2022-01-11 20:37:47 UTC,2022-01-11 23:09:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/104776285,https://inaturalist-open-data.s3.amazonaws.com/photos/175641652/medium.jpg,,"",Thriving   Tiger Mountain,1,0,false,3,"Issaquah, WA, US",47.441455,-121.9692466667,4,,,,4,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",,0,"",Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
104890795,Thu Jan 13 2022 16:02:36 GMT-0800 (PST),2022-01-13,2022-01-13 16:02:36 UTC,UTC,5193672,annenewcomb,,2022-01-14 00:10:26 UTC,2022-01-14 02:17:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/104890795,https://inaturalist-open-data.s3.amazonaws.com/photos/175860053/medium.jpg,,"",Young healthy cedar on DNR land NE side of hill.,1,0,false,3,"Issaquah, WA, US",47.4504440697,-122.0115616826,5,,,,5,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",,0,"",No,No selection,Small (can wrap hands around trunk),Rural,Inside a forest canopy,"None - natural forest, far from development",Upland or well drained,Tree does not typically have access to water in summer,Middle of a slope,Not sure,No selection,7,Yes,""
104891946,Thu Jan 13 2022 16:12:27 GMT-0800 (PST),2022-01-13,2022-01-13 16:12:27 UTC,UTC,4113618,tifmurphy1214,,2022-01-14 00:32:34 UTC,2022-01-14 05:32:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/104891946,https://inaturalist-open-data.s3.amazonaws.com/photos/175862341/medium.jpg,,"","",1,0,false,3,"King County, US-WA, US",47.4073438555,-122.0096271027,22,"134 Pl SE, Newcastle, WA, US",47.5427298089,-122.1611644976,26839,obscured,open,true,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",,0,"",No,No selection,Small (can wrap hands around trunk),Suburban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,No selection,Lower slope,No,No selection,1,No Selection,""
104935535,Fri Jan 14 2022 13:44:06 GMT-0800 (PST),2022-01-14,2022-01-14 13:44:06 UTC,UTC,5193672,annenewcomb,,2022-01-14 21:54:04 UTC,2022-01-29 03:22:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/104935535,https://inaturalist-open-data.s3.amazonaws.com/photos/177261760/medium.jpg,,"","",1,0,false,3,"Issaquah, WA, US",47.4469146599,-122.0075578989,5,,,,5,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",,0,"",No,No selection,Very Large (would take many people to wrap arms around trunk),Rural,Inside a forest canopy,"None - natural forest, far from development",Upland or well drained,Tree does not typically have access to water in summer,Top of slope,Not sure,No selection,10,Yes,Uphill from seasonal stream in DNR land
105076844,Sun Jan 16 2022 15:23:28 GMT-0800 (PST),2022-01-16,2022-01-16 21:23:28 UTC,Central Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2022-01-17 03:25:42 UTC,2022-01-17 03:30:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/105076844,https://inaturalist-open-data.s3.amazonaws.com/photos/176218878/medium.jpg,,"",Massive die off near the May Creek trailhead parking lot.,1,0,false,3,"Squak Mountain Rd SE, Issaquah, WA, US",47.4820116667,-122.0556111667,7,,,,7,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Multiple Symptoms (please list in Notes),Not Sure,60-99% of the canopy is unhealthy,,More than 10,70,Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
105240257,Wed Jan 19 2022 16:42:52 GMT-0800 (PST),2022-01-19,2022-01-19 16:42:52 UTC,UTC,4113618,tifmurphy1214,,2022-01-20 01:45:29 UTC,2022-01-22 00:38:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/105240257,https://inaturalist-open-data.s3.amazonaws.com/photos/176533503/medium.jpg,,"","",1,0,false,3,"SE 65th Ct, Newcastle, WA, US",47.5447143118,-122.1610479538,22,,,,22,,open,false,,,Newcastle City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Browning Canopy,Yes (please include photo),1-29% of the canopy is unhealthy,,2-3,"",Not sure,No selection,Medium (can wrap arms around trunk),Urban,Other,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,No selection,Top of slope,No selection,No selection,2,No Selection,""
105380048,2022-01-22 10:58:12,2022-01-22,2022-01-22 10:58:12 UTC,UTC,5293028,angela_mabel,Angela Mabel Gaither,2022-01-22 19:28:43 UTC,2022-03-17 01:37:11 UTC,research,,https://www.inaturalist.org/observations/105380048,https://static.inaturalist.org/photos/176800369/medium.jpeg,,"",,1,0,false,2,"SE Fairwood Blvd & 134th Ave SE, Cascade-Fairwood, WA 98058, USA",47.45738852,-122.16143241,12,,,,12,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",0,0,,No,Invasive plants present or growing on tree,Medium (can wrap arms around trunk),Suburban,,,,Tree does not typically have access to water in summer,Area is flat (e.g. field),,,,,
105624022,Wed Jan 26 2022 10:48:01 GMT-0800 (PST),2022-01-26,2022-01-26 10:48:01 UTC,UTC,5193672,annenewcomb,,2022-01-26 18:52:02 UTC,2022-01-26 19:13:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/105624022,https://inaturalist-open-data.s3.amazonaws.com/photos/177261983/medium.jpg,,"","",1,0,false,3,"Issaquah, WA, US",47.4470394245,-122.007480953,5,,,,5,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",,0,"",Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
106053205,2022-02-01,2022-02-01,,Pacific Time (US & Canada),5334968,theanop,Theano Petersen,2022-02-03 03:29:34 UTC,2022-02-04 21:29:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/106053205,https://inaturalist-open-data.s3.amazonaws.com/photos/178080436/medium.jpg,,"","This beautiful cedar tree has been in our view for 37 years. But in the past month or so, almost all its upper foliage is gone. The first photo was taken on 2/1/22- the other two were taken on 11/26/21 and 12/26/21. The tree seemed to have some brown foliage during the drought but hard to tell because it's across the street.",1,0,false,,"2552 13th Ave. W., Seattle, WA 98119",47.64192,-122.373848,1048397,,,,1048397,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,Maybe,1-29% of the canopy is unhealthy,,0,0,Not sure,No selection,Very Large (would take many people to wrap arms around trunk),Urban,Urban yard or open park grounds,"Medium (moderately used trails, etc)",Upland or well drained,Not sure,Middle of a slope,Not sure,Symptoms first observed in 2021,5,Yes,"Thinning first observed a month ago, January 2022"
106084351,Thu Feb 03 2022 11:28:51 GMT-0800 (PST),2022-02-03,2022-02-03 11:28:51 UTC,UTC,1570715,debrakumar,,2022-02-03 19:31:38 UTC,2022-12-28 02:25:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/106084351,https://inaturalist-open-data.s3.amazonaws.com/photos/178140907/medium.jpg,,"",Not sure if I am seeing red cedar dieback or not ,2,0,false,3,"SE 30th St, Bellevue, WA, US",47.5830216667,-122.1174,4,,,,4,,open,false,,,Bellevue City Limits,King,Washington,United States,Washington,King,common Douglas-fir,Pseudotsuga menziesii,common Douglas-fir,Plantae,48256,Thinning Canopy,No selection,"Healthy, no dieback(0%)",,0,"",Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
106144362,Fri Feb 04 2022 15:22:42 GMT-0800 (PST),2022-02-04,2022-02-04 15:22:42 UTC,UTC,5231089,lyndsayf,,2022-02-04 23:46:18 UTC,2022-02-10 18:45:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/106144362,https://inaturalist-open-data.s3.amazonaws.com/photos/178925184/medium.jpg,,"","",1,0,false,3,"Discovery Park, Seattle, WA, US",47.6625338903,-122.4173940455,5,,,,5,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",,4-6,"",No,No selection,Large (too big to wrap arms around trunk),Urban,Forest edge,"Medium (moderately used trails, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),No selection,No selection,"",No Selection,""
106505033,Fri Feb 04 2022 15:51:59 GMT-0800 (PST),2022-02-04,2022-02-04 15:51:59 UTC,UTC,5231089,lyndsayf,,2022-02-10 18:45:21 UTC,2022-02-10 20:02:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/106505033,https://inaturalist-open-data.s3.amazonaws.com/photos/178925362/medium.jpg,,"","",1,0,false,3,"Discovery Park, Seattle, WA, US",47.6626725299,-122.4173090916,9,,,,9,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Tree is dead,No selection,tree is dead,,2-3,"","Yes (please elaborate in Notes, add Picture if possible)","Insect damage on trunk (holes, frass, galleries, etc.)",Large (too big to wrap arms around trunk),Urban,Forest edge,"Medium (moderately used trails, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),No selection,No selection,"",No Selection,""
106558318,Thu Feb 10 2022 17:05:47 GMT-0800 (PST),2022-02-10,2022-02-11 01:05:47 UTC,Pacific Time (US & Canada),5231089,lyndsayf,,2022-02-11 17:24:27 UTC,2022-03-02 02:09:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/106558318,https://inaturalist-open-data.s3.amazonaws.com/photos/179026973/medium.jpg,,"","",1,0,false,3,"E Boston St, Seattle, WA, US",47.6387633333,-122.3009716667,20,,,,20,,open,false,,,,King,Washington,United States,Washington,King,Western Redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",1,0,0,"Yes (please elaborate in Notes, add Picture if possible)",Evidence of soil compaction,Large (too big to wrap arms around trunk),Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Lower slope,No,This is the first time I have seen this tree,45,Yes,""
106897907,2022-02-13 14:25:41,2022-02-13,2022-02-13 14:25:41 UTC,UTC,5293028,angela_mabel,Angela Mabel Gaither,2022-02-17 03:49:41 UTC,2022-03-16 22:16:52 UTC,research,,https://www.inaturalist.org/observations/106897907,https://static.inaturalist.org/photos/179680604/medium.jpeg,,"",,1,0,false,2,"Renton, WA 98055, USA",47.4360359989,-122.1864119545,16,,,,16,,open,false,,,Renton City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Yes (please include photo),"Healthy, no dieback(0%)",0,0,0,No,Invasive plants present or growing on tree,Large (too big to wrap arms around trunk),No Selection,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),Not sure,This is the first time I have seen this tree,,,
106897926,2022-02-13 14:40:34,2022-02-13,2022-02-13 14:40:34 UTC,UTC,5293028,angela_mabel,Angela Mabel Gaither,2022-02-17 03:50:42 UTC,2022-12-28 01:57:45 UTC,research,,https://www.inaturalist.org/observations/106897926,https://static.inaturalist.org/photos/179680681/medium.jpeg,,"",,2,0,false,2,"Morning Glen, Cascade-Fairwood, WA, USA",47.440528193,-122.1927345917,13,,,,13,,open,false,,,Renton City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Not Sure,"Healthy, no dieback(0%)",0,0,,No,,,,,,,,,,,,,
106897952,2022-02-13 14:48:06,2022-02-13,2022-02-13 14:48:06 UTC,UTC,5293028,angela_mabel,Angela Mabel Gaither,2022-02-17 03:51:36 UTC,2022-03-17 01:32:16 UTC,casual,,https://www.inaturalist.org/observations/106897952,https://static.inaturalist.org/photos/179680759/medium.jpeg,,"",,1,0,true,2,"Renton, WA 98055, USA",47.4349676036,-122.2049205378,11,,,,11,,open,false,,,Renton City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Yes (please include photo),"Healthy, no dieback(0%)",0,0,,No,Invasive plants present or growing on tree,Medium (can wrap arms around trunk),Suburban,Urban yard or open park grounds,,Upland or well drained,Tree may have occassional access to water in summer (watered by someone),Area is flat (e.g. field),No,This is the first time I have seen this tree,,,
106947543,Thu Feb 17 2022 16:01:49 GMT-0800 (PST),2022-02-17,2022-02-18 00:01:49 UTC,Pacific Time (US & Canada),5231089,lyndsayf,,2022-02-18 00:08:20 UTC,2022-02-18 20:22:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/106947543,https://inaturalist-open-data.s3.amazonaws.com/photos/179773196/medium.jpg,,"",1% dieback (tree ID number 17),1,0,false,3,"Dayton Ave N, Seattle, WA, US",47.73358,-122.35298,13,,,,13,,open,false,,,,King,Washington,United States,Washington,King,Western Redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",1,0,0,No,No selection,Large (too big to wrap arms around trunk),Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),No,This is the first time I have seen this tree,35,Yes,""
106948874,Thu Feb 17 2022 16:17:35 GMT-0800 (PST),2022-02-17,2022-02-18 00:17:35 UTC,Pacific Time (US & Canada),5231089,lyndsayf,,2022-02-18 00:40:44 UTC,2022-02-18 20:25:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/106948874,https://inaturalist-open-data.s3.amazonaws.com/photos/179775869/medium.jpg,,"","",1,0,false,3,"Seventh Ave NW, Seattle, WA, US",47.7241833333,-122.3651366667,65,,,,65,,open,false,,,,King,Washington,United States,Washington,King,Western Redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,1-29% of the canopy is unhealthy,5,0,0,No,No selection,Large (too big to wrap arms around trunk),Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),No,This is the first time I have seen this tree,20,Yes,""
106949198,Thu Feb 17 2022 16:41:04 GMT-0800 (PST),2022-02-17,2022-02-18 00:41:04 UTC,Pacific Time (US & Canada),5231089,lyndsayf,,2022-02-18 00:47:35 UTC,2022-02-18 20:27:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/106949198,https://inaturalist-open-data.s3.amazonaws.com/photos/179777267/medium.jpg,,"","",1,0,false,3,"19th Ave NW, Seattle, WA, US",47.6985166667,-122.3808416667,5,,,,5,,open,false,,,,King,Washington,United States,Washington,King,Western Redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",1,0,0,No,No selection,Large (too big to wrap arms around trunk),Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),No,This is the first time I have seen this tree,20,Yes,""
106950175,Thu Feb 17 2022 16:55:14 GMT-0800 (PST),2022-02-17,2022-02-18 00:55:14 UTC,Pacific Time (US & Canada),5231089,lyndsayf,,2022-02-18 01:07:03 UTC,2022-02-18 20:29:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/106950175,https://inaturalist-open-data.s3.amazonaws.com/photos/179778669/medium.jpg,,"","",1,0,false,3,"16th Ave NW, Seattle, WA, US",47.6888416667,-122.3779333333,65,,,,65,,open,false,,,,King,Washington,United States,Washington,King,Western Redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",5,0,0,No,No selection,Large (too big to wrap arms around trunk),Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Lower slope,No,This is the first time I have seen this tree,20,No Selection,""
107220192,Mon Feb 21 2022 13:52:40 GMT-0800 (PST),2022-02-21,2022-02-21 21:52:40 UTC,Pacific Time (US & Canada),5231089,lyndsayf,,2022-02-22 00:40:57 UTC,2022-02-26 06:31:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/107220192,https://inaturalist-open-data.s3.amazonaws.com/photos/180288436/medium.jpg,,"","",1,0,false,3,"N 41st St, Seattle, WA, US",47.65638,-122.3561866667,4,,,,4,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",0,0,0,No,Evidence of soil compaction,Large (too big to wrap arms around trunk),Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Lower slope,No,This is the first time I have seen this tree,45,Yes,This tree was hard to reach! Sorry for the bad pictures.
107220272,Mon Feb 21 2022 14:05:24 GMT-0800 (PST),2022-02-21,2022-02-21 22:05:24 UTC,Pacific Time (US & Canada),5231089,lyndsayf,,2022-02-22 00:42:09 UTC,2022-02-22 01:33:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/107220272,https://inaturalist-open-data.s3.amazonaws.com/photos/180288622/medium.jpg,,"","",1,0,false,3,"Palatine Ave N, Seattle, WA, US",47.6603283333,-122.356095,5,,,,5,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,1-29% of the canopy is unhealthy,5,0,0,No,Evidence of soil compaction,Large (too big to wrap arms around trunk),Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Lower slope,No,This is the first time I have seen this tree,20,Yes,
107220490,Mon Feb 21 2022 14:13:29 GMT-0800 (PST),2022-02-21,2022-02-21 22:13:29 UTC,Pacific Time (US & Canada),5231089,lyndsayf,,2022-02-22 00:43:36 UTC,2022-02-22 01:33:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/107220490,https://inaturalist-open-data.s3.amazonaws.com/photos/180288816/medium.jpg,,"","",1,0,false,3,"5th Ave NW, Seattle, WA, US",47.6602133333,-122.3629216667,5,,,,5,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",1,0,0,No,Evidence of soil compaction,Large (too big to wrap arms around trunk),Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),No,This is the first time I have seen this tree,20,Yes,
107223818,Mon Feb 21 2022 15:09:12 GMT-0800 (PST),2022-02-21,2022-02-21 23:09:12 UTC,Pacific Time (US & Canada),5231089,lyndsayf,,2022-02-22 01:33:25 UTC,2022-02-22 06:46:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/107223818,https://inaturalist-open-data.s3.amazonaws.com/photos/180294936/medium.jpg,,"","",1,0,false,3,"Corliss Ave N, Seattle, WA, US",47.68443,-122.3303533333,14,,,,14,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,1-29% of the canopy is unhealthy,3,0,0,No,No selection,Large (too big to wrap arms around trunk),Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Middle of a slope,No,This is the first time I have seen this tree,20,Yes,
