X,Y,OBJECTID,Inventory_,Species,DBH,Condition,TreeHeight,CrownWidth,CrownWid_1,CollectedB,Notes,CrownBaseH,GlobalID,StaffRevie,created_us,created_da,last_edite,last_edi_1,UserID,Structural,Carbon_Sto,Carbon_S_1,Carbon_Seq,Carbon_S_2,Stormwater,Stormwat_1,Pollution_,Pollutio_1,Total_Annu,Family,Genus,Common_nam,Genus_spec,Functional,Size,Native,Edible,Nuisance,Origin,Species_fa,PropertyID,DN_AF1,lat,lon
-13655747.913738697767258,5713220.584302389994264,"954",2017/05/24 00:00:00.000,THPL,32.600000000000001,Fair,"81","25","26",staff,,"3",{F7B0157A-FC06-4A76-94F8-51EA538587BB},,kasie.auger@portlandoregon.gov,2017/05/24 21:11:59.000,PKJOSHUA,2023/01/11 17:34:58.000,"85",7947.029999999999745,1534.200000000000045,99.510000000000005,20.100000000000001,1.300000000000000,42.100000000000001,2.820000000000000,5.120000000000000,11.300000000000001,9.240000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","119",31.612897872924805,45.5795164200,-122.6716700000
-13651841.623990200459957,5696999.149879910051823,"301545",2018/08/02 00:00:00.000,THPL,30.399999999999999,Fair,"98","34","33",staff,,"15",{03DA3A00-B56D-4D8E-8FF2-A65A8066BA15},N,TL,2018/08/02 15:58:43.000,PKJOSHUA,2023/08/10 20:06:51.000,"8334",6909.270000000000437,1315.599999999999909,85.340000000000003,17.500000000000000,1.140000000000000,69.900000000000006,4.670000000000000,8.490000000000000,18.800000000000001,14.300000000000001,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","27",31.660495758056641,45.4774318900,-122.6365790000
-13651862.540426399558783,5696985.739022339694202,"301552",2018/08/02 00:00:00.000,THPL,20.300000000000001,Fair,"70","37","31",staff,,"4",{D5CFCDC8-B505-42E4-BB47-0F0F1BEE5310},N,TL,2018/08/02 16:39:02.000,PKJOSHUA,2023/08/10 20:06:51.000,"8298",3126.679999999999836,488.600000000000023,31.690000000000001,8.000000000000000,0.520000000000000,67.200000000000003,4.490000000000000,8.160000000000000,18.100000000000001,13.170000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","27",31.647930145263672,45.4773474200,-122.6367670000
-13651697.571737499907613,5697331.358950899913907,"303145",2018/08/02 00:00:00.000,THPL,26.100000000000001,Fair,"87","27","32",staff,,"6",{F16151EA-BE86-4E37-B0CA-4DBC8E7F5094},N,TL,2018/08/02 19:57:44.000,PKJOSHUA,2023/08/10 20:06:51.000,"8413",5195.439999999999600,862.500000000000000,55.950000000000003,13.000000000000000,0.850000000000000,56.399999999999999,3.770000000000000,6.850000000000000,15.199999999999999,11.470000000000001,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","27",31.603223800659180,45.4795244100,-122.6352850000
-13639545.522179799154401,5702084.280058030039072,"308749",2018/08/04 00:00:00.000,THPL,4.500000000000000,Fair,"12","15","16",volunteer,,"0",{22349243-8990-4064-939C-D3C94D78E8BC},,TL,2018/08/04 16:56:15.000,PKJOSHUA,2023/01/11 17:34:58.000,"8519",114.569999999999993,27.000000000000000,1.750000000000000,0.500000000000000,0.030000000000000,11.699999999999999,0.780000000000000,1.430000000000000,3.200000000000000,2.240000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","239",31.452896118164062,45.5094535100,-122.5261220000
-13649731.771442001685500,5700085.615979780443013,"310349",2018/08/07 00:00:00.000,THPL,10.600000000000000,Fair,"47","23","21",volunteer,,"1",{A25228F7-9F60-4FD2-A29B-990B6FCB4281},N,TL,2018/08/07 21:03:36.000,PKJOSHUA,2023/01/11 17:34:58.000,"8676",822.629999999999995,118.700000000000003,7.700000000000000,2.400000000000000,0.150000000000000,33.700000000000003,2.260000000000000,4.100000000000000,9.100000000000000,6.510000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","25",31.170297622680664,45.4968698800,-122.6176260000
-13649700.598432499915361,5700042.708740940317512,"317556",2018/08/09 00:00:00.000,THPL,21.000000000000000,Fair,"68","30","37",volunteer,,"3",{313F8E12-2577-49C7-8CA7-0E70B5F86CD6},N,TL,2018/08/09 16:02:42.000,PKJOSHUA,2023/08/10 20:06:51.000,"8904",3348.920000000000073,523.899999999999977,33.990000000000002,8.600000000000000,0.560000000000000,66.099999999999994,4.420000000000000,8.029999999999999,17.800000000000001,13.010000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","25",31.221199035644531,45.4965997000,-122.6173460000
-13649678.185337500646710,5700051.543751699849963,"317557",2018/08/09 00:00:00.000,THPL,22.100000000000001,Fair,"88","31","38",staff,,"0",{9DC6F065-23C9-40BF-B62C-8B041B67CE75},,ben.rushakoff,2018/08/09 21:46:37.000,PKJOSHUA,2023/08/10 20:06:51.000,"8905",3713.360000000000127,598.700000000000045,38.840000000000003,9.500000000000000,0.610000000000000,71.599999999999994,4.790000000000000,8.699999999999999,19.300000000000001,14.100000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","25",31.170261383056641,45.4966553300,-122.6171450000
-13649667.602139299735427,5700024.815583690069616,"317957",2018/08/09 00:00:00.000,THPL,42.500000000000000,Fair,"115","42","53",volunteer,,"3",{71FD7422-6E8D-455A-B699-5B52E544405B},N,TL,2018/08/09 18:28:00.000,PKJOSHUA,2023/01/11 17:34:58.000,"8861",12224.170000000000073,2949.900000000000091,191.340000000000003,29.300000000000001,1.900000000000000,137.699999999999989,9.199999999999999,16.719999999999999,37.000000000000000,27.829999999999998,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","25",31.141578674316406,45.4964870300,-122.6170500000
-13649680.208869300782681,5700041.541539410129189,"318350",2018/08/09 00:00:00.000,THPL,15.600000000000000,Fair,"60","28","25",staff,,"3",{C8836181-77A7-4C26-B6AD-A0CCF475014A},,ben.rushakoff,2018/08/09 21:41:32.000,PKJOSHUA,2023/01/11 17:34:58.000,"8895",1829.640000000000100,273.800000000000011,17.760000000000002,4.900000000000000,0.320000000000000,56.100000000000001,3.750000000000000,6.820000000000000,15.100000000000000,10.890000000000001,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","25",31.156835556030273,45.4965923500,-122.6171630000
-13649697.598371900618076,5700069.033948949538171,"318752",2018/08/09 00:00:00.000,THPL,17.399999999999999,Fair,"54","29","29",volunteer,,"0",{6BDED9D4-D258-46EA-B45D-A7B193B56D7C},N,TL,2018/08/09 16:21:56.000,PKJOSHUA,2023/01/11 17:34:58.000,"8912",2286.250000000000000,324.399999999999977,21.039999999999999,6.000000000000000,0.390000000000000,49.600000000000001,3.310000000000000,6.020000000000000,13.300000000000001,9.720000000000001,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","25",31.242938995361328,45.4967654600,-122.6173190000
-13649672.720919100567698,5700015.319830019958317,"320357",2018/08/09 00:00:00.000,THPL,17.399999999999999,Fair,"40","33","30",volunteer,,"1",{70159627-1985-4796-9545-E7DAB864D88D},N,TL,2018/08/09 18:01:23.000,PKJOSHUA,2023/01/11 17:34:58.000,"9002",2286.250000000000000,339.300000000000011,22.010000000000002,6.000000000000000,0.390000000000000,57.600000000000001,3.850000000000000,7.000000000000000,15.500000000000000,11.240000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","25",31.145057678222656,45.4964272400,-122.6170960000
-13649677.104478400200605,5700018.907753180712461,"320359",2018/08/09 00:00:00.000,THPL,13.699999999999999,Fair,"39","22","23",volunteer,,"2",{096D914E-83AC-486E-8F37-4725A8164AC0},N,TL,2018/08/09 18:09:19.000,PKJOSHUA,2023/01/11 17:34:58.000,"9004",1401.700000000000045,194.699999999999989,12.630000000000001,3.800000000000000,0.250000000000000,42.000000000000000,2.810000000000000,5.100000000000000,11.300000000000001,8.160000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","25",31.129495620727539,45.4964498300,-122.6171350000
-13659934.566454499959946,5713364.105969909578562,"320743",2018/08/11 00:00:00.000,THPL,29.699999999999999,Fair,"88","34","33",volunteer,,"6",{2DAFDE76-F388-4C87-AA68-4BF570D454BF},N,TL,2018/08/11 16:09:00.000,PKJOSHUA,2023/01/11 17:34:58.000,"9007",6739.619999999999891,1242.000000000000000,80.560000000000002,16.699999999999999,1.090000000000000,72.700000000000003,4.860000000000000,8.830000000000000,19.600000000000001,14.779999999999999,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","17",31.185626983642582,45.5804188000,-122.7092800000
-13659941.189316699281335,5713371.994727170094848,"321144",2018/08/11 00:00:00.000,THPL,29.800000000000001,Fair,"87","34","34",volunteer,,"7",{5A7D045A-0350-44A1-8B47-A7D0CD479F49},N,TL,2018/08/11 16:17:25.000,PKJOSHUA,2023/01/11 17:34:58.000,"9011",6785.359999999999673,1253.900000000000091,81.329999999999998,16.800000000000001,1.090000000000000,73.500000000000000,4.910000000000000,8.920000000000000,19.800000000000001,14.930000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","17",31.222536087036133,45.5804684000,-122.7093390000
-13659986.024351300671697,5713372.607471579685807,"321153",2018/08/11 00:00:00.000,THPL,21.000000000000000,Fair,"82","27","28",volunteer,,"7",{292295C2-38A5-4B49-90D6-25D9CF0516B5},N,TL,2018/08/11 18:27:35.000,PKJOSHUA,2023/01/11 17:34:58.000,"9020",3348.920000000000073,487.199999999999989,31.600000000000001,8.600000000000000,0.560000000000000,46.200000000000003,3.090000000000000,5.610000000000000,12.400000000000000,9.250000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","17",31.265819549560547,45.5804722600,-122.7097420000
-13660056.170746698975563,5713346.923971669748425,"321553",2018/08/11 00:00:00.000,THPL,11.000000000000000,Good,"35","24","22",volunteer,,"0",{D6040421-4B90-4AB5-8144-6FF1772C2CCB},N,TL,2018/08/11 16:50:56.000,PKJOSHUA,2023/01/11 17:34:58.000,"9067",1185.390000000000100,133.300000000000011,8.650000000000000,3.400000000000000,0.220000000000000,38.299999999999997,2.560000000000000,4.650000000000000,10.300000000000001,7.430000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","17",31.292430877685547,45.5803107800,-122.7103720000
-13660046.260515697300434,5713013.294149070046842,"321581",2018/08/11 00:00:00.000,THPL,39.399999999999999,Good,"94","25","35",volunteer,,"0",{85752226-4C0A-4726-BE55-38DE6D858EC2},N,TL,2018/08/11 18:45:24.000,PKJOSHUA,2023/01/11 17:34:58.000,"9106",14605.309999999999491,2423.199999999999818,157.180000000000007,35.799999999999997,2.320000000000000,58.299999999999997,3.900000000000000,7.080000000000000,15.699999999999999,13.300000000000001,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","17",31.438373565673828,45.5782130800,-122.7102830000
-13659931.478741200640798,5713217.604069390334189,"321954",2018/08/11 00:00:00.000,THPL,18.399999999999999,Fair,"31","27","33",volunteer,,"0",{69388A62-028C-4D21-8317-06110C50FBDB},N,TL,2018/08/11 17:11:44.000,PKJOSHUA,2023/01/11 17:34:58.000,"9000",2561.449999999999818,374.100000000000023,24.270000000000000,6.700000000000000,0.430000000000000,54.200000000000003,3.620000000000000,6.580000000000000,14.600000000000000,10.630000000000001,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","17",31.426280975341797,45.5794976800,-122.7092520000
-13656043.351649800315499,5702727.826182919554412,"336747",2018/08/18 00:00:00.000,THPL,16.100000000000001,Fair,"47","24","27",volunteer,,"4",{1460C085-CC06-4462-A3A5-2F042A3D4529},N,TL,2018/08/18 16:44:51.000,PKJOSHUA,2023/01/11 17:34:58.000,"9622",1951.480000000000018,286.000000000000000,18.550000000000001,5.200000000000000,0.340000000000000,54.100000000000001,3.610000000000000,6.560000000000000,14.500000000000000,10.510000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","156",31.345859527587891,45.5135046900,-122.6743240000
-13656039.041690999642015,5702746.734178669750690,"337150",2018/08/18 00:00:00.000,THPL,13.199999999999999,Fair,"32","14","24",volunteer,,"4",{85EE81D1-6752-45A4-8AFF-93F373263111},N,TL,2018/08/18 16:58:37.000,PKJOSHUA,2023/08/10 20:06:51.000,"9648",1298.309999999999945,160.000000000000000,10.380000000000001,3.600000000000000,0.230000000000000,29.500000000000000,1.970000000000000,3.590000000000000,7.900000000000000,5.790000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","156",31.341655731201172,45.5136237100,-122.6742850000
-13656044.046744599938393,5702734.221607950516045,"337548",2018/08/18 00:00:00.000,THPL,14.300000000000001,Fair,"46","24","16",volunteer,,"3",{62066157-42B2-4F4F-9C85-25C28C53B723},N,TL,2018/08/18 16:51:13.000,PKJOSHUA,2023/08/10 20:06:51.000,"9666",1530.839999999999918,199.500000000000000,12.940000000000000,4.100000000000000,0.270000000000000,36.200000000000003,2.420000000000000,4.400000000000001,9.699999999999999,7.090000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","156",31.345745086669918,45.5135449500,-122.6743300000
-13656027.015591999515891,5702753.546685350127518,"337948",2018/08/18 00:00:00.000,THPL,11.600000000000000,Fair,"35","14","17",volunteer,,"4",{D1C52EAF-35E9-44F8-9476-0BF8550DE34A},N,TL,2018/08/18 17:17:25.000,PKJOSHUA,2023/08/10 20:06:51.000,"9683",993.279999999999973,107.200000000000003,6.960000000000000,2.800000000000000,0.180000000000000,18.500000000000000,1.240000000000000,2.250000000000000,5.000000000000000,3.670000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","156",31.384670257568359,45.5136666000,-122.6741770000
-13656043.282057100906968,5702741.312113059684634,"338345",2018/08/18 00:00:00.000,THPL,14.600000000000000,Fair,"42","20","22",volunteer,,"5",{3B713910-193C-491D-AFD2-2B221F945578},N,TL,2018/08/18 16:58:12.000,PKJOSHUA,2023/08/10 20:06:51.000,"9749",1597.490000000000009,208.699999999999989,13.539999999999999,4.300000000000000,0.280000000000000,36.899999999999999,2.470000000000000,4.490000000000000,9.900000000000000,7.230000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","156",31.340253829956055,45.5135895800,-122.6743240000
-13656033.132838400080800,5702751.808775169774890,"338348",2018/08/18 00:00:00.000,THPL,8.000000000000000,Fair,"36","16","18",volunteer,,"4",{BF0829E5-E7B1-4BBA-A768-0427D9B57DEE},N,TL,2018/08/18 17:14:34.000,PKJOSHUA,2023/08/10 20:06:51.000,"9655",450.879999999999995,55.200000000000003,3.580000000000000,1.400000000000000,0.090000000000000,16.000000000000000,1.070000000000000,1.940000000000000,4.300000000000000,3.100000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","156",31.377172470092773,45.5136556600,-122.6742320000
-13656008.950546899810433,5702748.233511430211365,"338361",2018/08/18 00:00:00.000,THPL,11.199999999999999,Fair,"40","17","18",volunteer,,"1",{9B6E5581-E0C0-41A1-96CF-78BE756C6AFA},N,TL,2018/08/18 17:45:18.000,PKJOSHUA,2023/08/10 20:06:51.000,"9702",923.179999999999950,111.400000000000006,7.220000000000000,2.600000000000000,0.170000000000000,24.500000000000000,1.640000000000000,2.980000000000000,6.600000000000000,4.790000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","156",31.418703079223633,45.5136331500,-122.6740150000
-13656019.789239300414920,5702752.454566740430892,"341148",2018/08/22 00:00:00.000,THPL,8.500000000000000,Fair,"41","17","19",staff,Est dbh,"4",{4A713381-60DC-41A7-89DA-CF7BFE312E01},N,ben.rushakoff,2018/08/22 19:40:30.000,PKJOSHUA,2023/08/10 20:06:51.000,"9851",514.299999999999955,64.500000000000000,4.180000000000000,1.600000000000000,0.100000000000000,18.500000000000000,1.240000000000000,2.250000000000000,5.000000000000000,3.580000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","156",31.370971679687500,45.5136597200,-122.6741120000
-13656014.216567099094391,5702752.454482279717922,"341544",2018/08/22 00:00:00.000,THPL,8.500000000000000,Fair,"40","21","18",staff,Est dbh,"3",{857B8A77-899A-4200-BB50-3BC564FF1D8F},N,ben.rushakoff,2018/08/22 19:40:49.000,PKJOSHUA,2023/08/10 20:06:51.000,"9856",514.299999999999955,71.299999999999997,4.630000000000000,1.600000000000000,0.100000000000000,22.199999999999999,1.480000000000000,2.690000000000000,6.000000000000000,4.280000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","156",31.377481460571289,45.5136597200,-122.6740620000
-13656773.450217800214887,5700902.289174029603601,"343152",2018/08/23 00:00:00.000,THPL,22.300000000000001,Fair,"80","32","28",volunteer,,"4",{1F0D341F-BD13-4F5D-914C-348E4888F315},N,TL,2018/08/23 01:19:46.000,PKJOSHUA,2023/01/11 17:34:58.000,"9977",3781.630000000000109,580.799999999999955,37.670000000000002,9.600000000000000,0.620000000000000,54.899999999999999,3.670000000000000,6.670000000000000,14.800000000000001,10.970000000000001,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","222",31.505172729492188,45.5020120100,-122.6808830000
-13656694.708876900374889,5700851.135441600345075,"344363",2018/08/23 00:00:00.000,THPL,42.600000000000001,Good,"99","44","43",volunteer,,"5",{1B9192DA-9A75-494C-B8B8-9CDFE996D6D2},N,TL,2018/08/23 02:47:21.000,PKJOSHUA,2023/01/11 17:34:58.000,"6054",16352.129999999999200,2930.599999999999909,190.090000000000003,39.200000000000003,2.540000000000000,120.299999999999997,8.039999999999999,14.600000000000000,32.299999999999997,25.190000000000001,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","222",31.517908096313477,45.5016899400,-122.6801750000
-13660062.667682500556111,5713016.578488159924746,"349563",2018/08/24 00:00:00.000,THPL,32.899999999999999,Fair,"98","37","35",staff,,"2",{74F85342-D670-4E59-86A5-A84D2F3FC107},N,ben.rushakoff,2018/08/24 21:24:34.000,PKJOSHUA,2023/08/10 20:06:51.000,"10014",8086.079999999999927,1651.500000000000000,107.129999999999995,20.399999999999999,1.320000000000000,84.000000000000000,5.610000000000000,10.199999999999999,22.600000000000001,17.140000000000001,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","17",31.430513381958008,45.5782337300,-122.7104300000
-13660104.255324101075530,5713366.095486500300467,"350359",2018/08/25 00:00:00.000,THPL,14.100000000000000,Fair,"43","28","26",volunteer,,"0",{C4967740-BC5F-4BC5-A421-1FB76D296BB1},N,TL,2018/08/25 17:03:02.000,PKJOSHUA,2023/08/10 20:06:51.000,"10202",1487.180000000000064,231.800000000000011,15.029999999999999,4.000000000000000,0.260000000000000,56.700000000000003,3.790000000000000,6.880000000000000,15.199999999999999,10.930000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","17",31.360818862915039,45.5804313100,-122.7108040000
-13660168.656367599964142,5713360.302534770220518,"350401",2018/08/25 00:00:00.000,THPL,11.800000000000001,Fair,"50","29","26",volunteer,,"0",{2E9906F3-5C42-4169-8870-BE613E057D58},N,TL,2018/08/25 18:49:42.000,PKJOSHUA,2023/08/10 20:06:51.000,"10176",1029.259999999999991,171.400000000000006,11.119999999999999,2.900000000000000,0.190000000000000,51.500000000000000,3.440000000000000,6.250000000000000,13.800000000000001,9.880000000000001,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","17",31.389911651611328,45.5803948900,-122.7113820000
-13660130.436111098155379,5713405.276714869774878,"351187",2018/08/25 00:00:00.000,THPL,37.000000000000000,Fair,"80","35","33",volunteer,,"0",{86DD3454-0E6B-42A9-83AC-CF05A85AF8E0},N,TL,2018/08/25 18:41:42.000,PKJOSHUA,2023/08/10 20:06:51.000,"10204",9927.329999999999927,2179.099999999999909,141.340000000000003,24.899999999999999,1.620000000000000,74.900000000000006,5.010000000000000,9.100000000000000,20.199999999999999,15.720000000000001,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","17",31.362802505493164,45.5806776600,-122.7110390000
-13660182.326352400705218,5713357.351008749566972,"352008",2018/08/25 00:00:00.000,THPL,12.400000000000000,Fair,"49","25","24",volunteer,,"2",{0477DD15-75C9-4C17-A6BD-09D15F50BE92},N,TL,2018/08/25 18:51:06.000,PKJOSHUA,2023/08/10 20:06:51.000,"10185",1140.880000000000109,168.400000000000006,10.920000000000000,3.200000000000000,0.210000000000000,43.399999999999999,2.900000000000000,5.280000000000000,11.699999999999999,8.390000000000002,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","17",31.393861770629883,45.5803763300,-122.7115050000
-13660131.971496397629380,5713362.232438149861991,"352346",2018/08/25 00:00:00.000,THPL,11.500000000000000,Fair,"46","26","26",volunteer,,"1",{8378E1E5-87CC-4BE8-B993-992952056571},N,TL,2018/08/25 16:52:31.000,PKJOSHUA,2023/08/10 20:06:51.000,"10122",975.529999999999973,156.199999999999989,10.130000000000001,2.800000000000000,0.180000000000000,46.100000000000001,3.080000000000000,5.590000000000000,12.400000000000000,8.850000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","17",31.388349533081055,45.5804070300,-122.7110530000
